temp,weather,windspeed,humidity,atemp,season,holiday,workingday,year,month,day,hour,min,sec,log_count
21.32,1,7.0015,72,25.0,3,0,1,2012,9,12,1,0,0,3.044522437723423
21.32,1,6.0032,72,25.0,3,0,1,2012,9,12,2,0,0,2.3978952727983707
20.5,1,6.0032,77,24.24,3,0,1,2012,9,12,3,0,0,1.9459101490553132
20.5,1,6.0032,72,24.24,3,0,1,2012,9,12,4,0,0,1.6094379124341003
20.5,1,6.0032,72,24.24,3,0,1,2012,9,12,5,0,0,3.871201010907891
20.5,1,6.0032,72,24.24,3,0,1,2012,9,12,6,0,0,5.3230099791384085
21.32,1,0.0,72,25.0,3,0,1,2012,9,12,7,0,0,6.322565239927284
22.96,1,7.0015,64,26.515,3,0,1,2012,9,12,8,0,0,6.646390514847729
24.6,1,8.9981,64,30.305,3,0,1,2012,9,12,9,0,0,5.793013608384144
25.42,1,8.9981,61,30.305,3,0,1,2012,9,12,10,0,0,5.3230099791384085
27.06,1,12.998,50,31.06,3,0,1,2012,9,12,11,0,0,5.44673737166631
27.88,1,8.9981,36,31.82,3,0,1,2012,9,12,12,0,0,5.863631175598097
28.7,1,8.9981,34,31.82,3,0,1,2012,9,12,13,0,0,5.777652323222656
28.7,1,11.0014,37,31.82,3,0,1,2012,9,12,14,0,0,5.627621113690637
29.52,1,8.9981,37,32.575,3,0,1,2012,9,12,15,0,0,5.762051382780177
29.52,1,11.0014,37,32.575,3,0,1,2012,9,12,16,0,0,6.2324480165505225
28.7,1,19.9995,41,31.82,3,0,1,2012,9,12,17,0,0,6.829793737512425
27.06,1,16.9979,44,31.06,3,0,1,2012,9,12,18,0,0,6.884486652042782
26.24,1,12.998,50,31.06,3,0,1,2012,9,12,19,0,0,6.453624998892692
25.42,1,8.9981,57,31.06,3,0,1,2012,9,12,20,0,0,6.152732694704104
24.6,1,8.9981,60,30.305,3,0,1,2012,9,12,21,0,0,5.723585101952381
22.96,1,6.0032,64,26.515,3,0,1,2012,9,12,22,0,0,5.356586274672012
22.96,1,7.0015,68,26.515,3,0,1,2012,9,12,23,0,0,4.844187086458591
22.96,1,6.0032,73,26.515,3,0,1,2012,9,13,0,0,0,4.04305126783455
22.14,1,6.0032,77,25.76,3,0,1,2012,9,13,1,0,0,3.332204510175204
22.14,1,0.0,77,25.76,3,0,1,2012,9,13,2,0,0,2.1972245773362196
21.32,1,0.0,83,25.0,3,0,1,2012,9,13,3,0,0,2.3978952727983707
21.32,1,0.0,83,25.0,3,0,1,2012,9,13,4,0,0,1.791759469228055
21.32,1,0.0,83,25.0,3,0,1,2012,9,13,5,0,0,4.04305126783455
20.5,1,0.0,82,24.24,3,0,1,2012,9,13,6,0,0,5.272999558563747
22.14,1,0.0,77,25.76,3,0,1,2012,9,13,7,0,0,6.3473892096560105
22.96,1,0.0,73,26.515,3,0,1,2012,9,13,8,0,0,6.630683385642372
24.6,1,6.0032,64,30.305,3,0,1,2012,9,13,9,0,0,5.823045895483019
26.24,1,6.0032,61,31.06,3,0,1,2012,9,13,10,0,0,5.356586274672012
27.06,1,11.0014,50,31.06,3,0,1,2012,9,13,11,0,0,5.537334267018537
27.88,1,7.0015,44,31.82,3,0,1,2012,9,13,12,0,0,5.6937321388027
28.7,1,0.0,42,31.82,3,0,1,2012,9,13,13,0,0,5.645446897643238
29.52,1,8.9981,39,32.575,3,0,1,2012,9,13,14,0,0,5.6131281063880705
29.52,1,7.0015,42,32.575,3,0,1,2012,9,13,15,0,0,5.863631175598097
29.52,1,6.0032,39,32.575,3,0,1,2012,9,13,16,0,0,6.19644412779452
29.52,1,12.998,42,32.575,3,0,1,2012,9,13,17,0,0,6.784457062637643
27.88,1,16.9979,57,31.82,3,0,1,2012,9,13,18,0,0,6.747586526829315
26.24,1,8.9981,65,30.305,3,0,1,2012,9,13,19,0,0,6.513230110912307
25.42,1,7.0015,69,30.305,3,0,1,2012,9,13,20,0,0,6.137727054086234
25.42,1,7.0015,65,30.305,3,0,1,2012,9,13,21,0,0,5.75890177387728
24.6,1,8.9981,69,29.545,3,0,1,2012,9,13,22,0,0,5.5254529391317835
23.78,1,7.0015,73,27.275,3,0,1,2012,9,13,23,0,0,5.135798437050262
22.96,1,6.0032,73,26.515,3,0,1,2012,9,14,0,0,0,4.465908118654584
22.96,1,6.0032,73,26.515,3,0,1,2012,9,14,1,0,0,3.713572066704308
22.96,1,0.0,73,26.515,3,0,1,2012,9,14,2,0,0,3.4011973816621555
22.14,1,0.0,77,25.76,3,0,1,2012,9,14,3,0,0,2.6390573296152584
22.14,1,0.0,77,25.76,3,0,1,2012,9,14,4,0,0,2.4849066497880004
22.14,1,0.0,83,25.76,3,0,1,2012,9,14,5,0,0,3.713572066704308
22.14,1,0.0,88,25.76,3,0,1,2012,9,14,6,0,0,5.0238805208462765
22.96,2,0.0,88,26.515,3,0,1,2012,9,14,7,0,0,6.118097198041348
24.6,2,11.0014,78,28.79,3,0,1,2012,9,14,8,0,0,6.641182169740591
25.42,2,11.0014,78,29.545,3,0,1,2012,9,14,9,0,0,5.849324779946859
27.88,2,0.0,65,31.82,3,0,1,2012,9,14,10,0,0,5.5053315359323625
27.88,2,7.0015,61,31.82,3,0,1,2012,9,14,11,0,0,5.634789603169249
28.7,2,12.998,54,32.575,3,0,1,2012,9,14,12,0,0,6.013715156042802
28.7,2,12.998,54,32.575,3,0,1,2012,9,14,13,0,0,6.0112671744041615
29.52,2,11.0014,45,32.575,3,0,1,2012,9,14,14,0,0,5.916202062607435
29.52,2,8.9981,48,33.335,3,0,1,2012,9,14,15,0,0,5.905361848054571
29.52,2,0.0,51,33.335,3,0,1,2012,9,14,16,0,0,6.333279628139691
29.52,1,12.998,51,33.335,3,0,1,2012,9,14,17,0,0,6.795705775173514
29.52,1,15.0013,45,32.575,3,0,1,2012,9,14,18,0,0,6.694562058521095
27.88,1,11.0014,57,31.82,3,0,1,2012,9,14,19,0,0,6.361302477572996
27.06,1,7.0015,61,31.06,3,0,1,2012,9,14,20,0,0,6.0014148779611505
26.24,1,15.0013,73,30.305,3,0,1,2012,9,14,21,0,0,5.7430031878094825
25.42,1,12.998,83,28.79,3,0,1,2012,9,14,22,0,0,5.43372200355424
25.42,1,6.0032,78,29.545,3,0,1,2012,9,14,23,0,0,5.272999558563747
24.6,1,7.0015,83,28.03,3,0,0,2012,9,15,0,0,0,5.332718793265369
24.6,1,0.0,73,29.545,3,0,0,2012,9,15,1,0,0,4.6913478822291435
23.78,1,7.0015,78,27.275,3,0,0,2012,9,15,2,0,0,4.532599493153256
24.6,1,16.9979,73,29.545,3,0,0,2012,9,15,3,0,0,3.6109179126442243
24.6,2,23.9994,69,29.545,3,0,0,2012,9,15,4,0,0,1.791759469228055
23.78,1,35.0008,60,27.275,3,0,0,2012,9,15,5,0,0,2.772588722239781
22.14,1,27.9993,49,25.76,3,0,0,2012,9,15,6,0,0,3.4965075614664802
22.14,1,19.0012,52,25.76,3,0,0,2012,9,15,7,0,0,4.290459441148391
22.96,1,27.9993,49,26.515,3,0,0,2012,9,15,8,0,0,5.356586274672012
24.6,1,27.9993,43,31.06,3,0,0,2012,9,15,9,0,0,5.834810737062605
25.42,1,26.0027,41,31.06,3,0,0,2012,9,15,10,0,0,6.091309882077698
26.24,1,26.0027,38,31.06,3,0,0,2012,9,15,11,0,0,6.440946540632921
27.06,1,23.9994,36,31.06,3,0,0,2012,9,15,12,0,0,6.559615237493242
27.88,1,12.998,36,31.82,3,0,0,2012,9,15,13,0,0,6.556778356158042
27.88,1,22.0028,34,31.82,3,0,0,2012,9,15,14,0,0,6.5722825426940075
27.88,2,19.0012,34,31.82,3,0,0,2012,9,15,15,0,0,6.483107351457199
27.06,2,15.0013,36,31.06,3,0,0,2012,9,15,16,0,0,6.663132695990803
27.06,2,16.9979,36,31.06,3,0,0,2012,9,15,17,0,0,6.591673732008658
26.24,2,19.0012,36,31.06,3,0,0,2012,9,15,18,0,0,6.419994928147142
25.42,1,11.0014,41,31.06,3,0,0,2012,9,15,19,0,0,6.169610732491456
24.6,1,6.0032,43,31.06,3,0,0,2012,9,15,20,0,0,5.799092654460526
22.96,1,7.0015,52,26.515,3,0,0,2012,9,15,21,0,0,5.69035945432406
22.96,1,0.0,52,26.515,3,0,0,2012,9,15,22,0,0,5.631211781821365
22.14,1,0.0,60,25.76,3,0,0,2012,9,15,23,0,0,5.43372200355424
22.14,1,0.0,64,25.76,3,0,0,2012,9,16,0,0,0,5.017279836814924
22.14,1,0.0,64,25.76,3,0,0,2012,9,16,1,0,0,4.762173934797756
21.32,1,0.0,63,25.0,3,0,0,2012,9,16,2,0,0,4.48863636973214
20.5,1,0.0,68,24.24,3,0,0,2012,9,16,3,0,0,3.871201010907891
20.5,1,0.0,72,24.24,3,0,0,2012,9,16,4,0,0,2.0794415416798357
20.5,1,0.0,72,24.24,3,0,0,2012,9,16,5,0,0,2.5649493574615367
20.5,1,0.0,72,24.24,3,0,0,2012,9,16,6,0,0,3.5553480614894135
20.5,1,7.0015,77,24.24,3,0,0,2012,9,16,7,0,0,4.2626798770413155
22.14,1,11.0014,64,25.76,3,0,0,2012,9,16,8,0,0,4.852030263919617
23.78,1,8.9981,60,27.275,3,0,0,2012,9,16,9,0,0,5.69035945432406
25.42,1,7.0015,50,31.06,3,0,0,2012,9,16,10,0,0,6.194405391104672
26.24,1,11.0014,47,31.06,3,0,0,2012,9,16,11,0,0,6.326149473155099
27.06,1,11.0014,44,31.06,3,0,0,2012,9,16,12,0,0,6.486160788944089
26.24,1,11.0014,41,31.06,3,0,0,2012,9,16,13,0,0,6.542471960506805
27.06,1,8.9981,39,31.06,3,0,0,2012,9,16,14,0,0,6.453624998892692
26.24,1,11.0014,41,31.06,3,0,0,2012,9,16,15,0,0,6.322565239927284
26.24,1,11.0014,44,31.06,3,0,0,2012,9,16,16,0,0,6.39024066706535
27.06,1,0.0,41,31.06,3,0,0,2012,9,16,17,0,0,6.345636360828596
25.42,1,11.0014,50,31.06,3,0,0,2012,9,16,18,0,0,6.175867270105761
25.42,1,8.9981,50,31.06,3,0,0,2012,9,16,19,0,0,5.998936561946683
24.6,1,7.0015,53,31.06,3,0,0,2012,9,16,20,0,0,5.780743515792329
24.6,1,7.0015,56,31.06,3,0,0,2012,9,16,21,0,0,5.25227342804663
22.96,1,6.0032,68,26.515,3,0,0,2012,9,16,22,0,0,4.844187086458591
22.14,1,7.0015,68,25.76,3,0,0,2012,9,16,23,0,0,4.543294782270004
22.14,1,11.0014,68,25.76,3,0,1,2012,9,17,0,0,0,3.8066624897703196
21.32,1,6.0032,72,25.0,3,0,1,2012,9,17,1,0,0,3.044522437723423
21.32,1,0.0,72,25.0,3,0,1,2012,9,17,2,0,0,2.5649493574615367
20.5,1,6.0032,77,24.24,3,0,1,2012,9,17,3,0,0,1.9459101490553132
20.5,1,0.0,77,24.24,3,0,1,2012,9,17,4,0,0,2.3978952727983707
19.68,1,6.0032,82,23.485,3,0,1,2012,9,17,5,0,0,3.8066624897703196
19.68,1,0.0,82,23.485,3,0,1,2012,9,17,6,0,0,5.099866427824199
21.32,1,0.0,77,25.0,3,0,1,2012,9,17,7,0,0,6.198478716492308
22.14,1,6.0032,77,25.76,3,0,1,2012,9,17,8,0,0,6.52649485957079
23.78,1,8.9981,68,27.275,3,0,1,2012,9,17,9,0,0,5.700443573390687
25.42,2,12.998,65,30.305,3,0,1,2012,9,17,10,0,0,5.308267697401205
25.42,2,15.0013,69,30.305,3,0,1,2012,9,17,11,0,0,5.529429087511423
25.42,2,12.998,69,30.305,3,0,1,2012,9,17,12,0,0,5.68697535633982
26.24,1,16.9979,65,30.305,3,0,1,2012,9,17,13,0,0,5.8377304471659395
26.24,2,16.9979,65,30.305,3,0,1,2012,9,17,14,0,0,5.805134968916488
26.24,2,16.9979,65,30.305,3,0,1,2012,9,17,15,0,0,5.823045895483019
26.24,2,16.9979,69,30.305,3,0,1,2012,9,17,16,0,0,6.115892125483034
26.24,2,15.0013,65,30.305,3,0,1,2012,9,17,17,0,0,6.7357800142423265
25.42,2,11.0014,73,29.545,3,0,1,2012,9,17,18,0,0,6.651571873589727
25.42,2,7.0015,73,29.545,3,0,1,2012,9,17,19,0,0,6.186208623900494
25.42,2,8.9981,73,29.545,3,0,1,2012,9,17,20,0,0,5.8289456176102075
25.42,3,15.0013,83,28.79,3,0,1,2012,9,17,21,0,0,5.4510384535657
25.42,3,16.9979,83,28.79,3,0,1,2012,9,17,22,0,0,4.859812404361672
24.6,3,16.9979,94,25.76,3,0,1,2012,9,17,23,0,0,4.248495242049359
24.6,3,16.9979,94,25.76,3,0,1,2012,9,18,0,0,0,2.5649493574615367
24.6,3,12.998,94,25.76,3,0,1,2012,9,18,1,0,0,1.6094379124341003
24.6,3,12.998,94,25.76,3,0,1,2012,9,18,2,0,0,1.3862943611198906
25.42,2,19.0012,94,27.275,3,0,1,2012,9,18,3,0,0,1.791759469228055
25.42,2,23.9994,94,27.275,3,0,1,2012,9,18,4,0,0,1.9459101490553132
26.24,2,22.0028,89,28.79,3,0,1,2012,9,18,5,0,0,3.871201010907891
26.24,2,22.0028,89,28.79,3,0,1,2012,9,18,6,0,0,5.117993812416755
26.24,2,30.0026,89,28.79,3,0,1,2012,9,18,7,0,0,5.87493073085203
27.06,2,36.9974,83,30.305,3,0,1,2012,9,18,8,0,0,6.51025834052315
27.06,2,39.0007,83,30.305,3,0,1,2012,9,18,9,0,0,5.680172609017068
27.88,3,43.0006,79,31.82,3,0,1,2012,9,18,10,0,0,5.075173815233827
27.88,2,43.0006,79,31.82,3,0,1,2012,9,18,11,0,0,5.017279836814924
27.88,3,30.0026,83,31.82,3,0,1,2012,9,18,12,0,0,4.477336814478207
28.7,2,39.0007,74,33.335,3,0,1,2012,9,18,13,0,0,4.736198448394496
24.6,3,31.0009,94,25.76,3,0,1,2012,9,18,14,0,0,4.962844630259907
24.6,3,16.9979,88,27.275,3,0,1,2012,9,18,15,0,0,3.58351893845611
24.6,3,19.9995,88,27.275,3,0,1,2012,9,18,16,0,0,4.948759890378168
24.6,3,12.998,88,27.275,3,0,1,2012,9,18,17,0,0,5.823045895483019
24.6,2,11.0014,88,27.275,3,0,1,2012,9,18,18,0,0,5.638354669333745
24.6,2,19.9995,88,27.275,3,0,1,2012,9,18,19,0,0,5.780743515792329
24.6,2,12.998,88,27.275,3,0,1,2012,9,18,20,0,0,5.66988092298052
24.6,2,12.998,88,27.275,3,0,1,2012,9,18,21,0,0,5.332718793265369
23.78,3,31.0009,83,27.275,3,0,1,2012,9,18,22,0,0,5.017279836814924
22.96,2,15.0013,83,26.515,3,0,1,2012,9,18,23,0,0,4.356708826689592
22.96,2,19.0012,68,26.515,3,0,1,2012,9,19,0,0,0,3.258096538021482
22.14,2,16.9979,68,25.76,3,0,1,2012,9,19,1,0,0,2.4849066497880004
22.14,2,22.0028,64,25.76,3,0,1,2012,9,19,2,0,0,1.0986122886681098
21.32,2,16.9979,63,25.0,3,0,1,2012,9,19,3,0,0,1.6094379124341003
21.32,2,23.9994,68,25.0,3,0,1,2012,9,19,4,0,0,2.302585092994046
21.32,2,19.0012,68,25.0,3,0,1,2012,9,19,5,0,0,4.02535169073515
21.32,1,16.9979,63,25.0,3,0,1,2012,9,19,6,0,0,5.147494476813453
21.32,1,15.0013,63,25.0,3,0,1,2012,9,19,7,0,0,6.300785794663244
21.32,1,15.0013,59,25.0,3,0,1,2012,9,19,8,0,0,6.680854678790215
22.14,1,16.9979,60,25.76,3,0,1,2012,9,19,9,0,0,5.8916442118257715
22.96,1,12.998,52,26.515,3,0,1,2012,9,19,10,0,0,5.2574953720277815
24.6,1,16.9979,43,31.06,3,0,1,2012,9,19,11,0,0,5.5093883366279774
24.6,1,16.9979,43,31.06,3,0,1,2012,9,19,12,0,0,5.746203190540153
24.6,1,16.9979,40,31.06,3,0,1,2012,9,19,13,0,0,5.666426688112432
25.42,1,16.9979,38,31.06,3,0,1,2012,9,19,14,0,0,5.655991810819852
25.42,1,0.0,35,31.06,3,0,1,2012,9,19,15,0,0,5.739792912179234
25.42,1,0.0,35,31.06,3,0,1,2012,9,19,16,0,0,6.144185634125646
24.6,1,15.0013,38,31.06,3,0,1,2012,9,19,17,0,0,6.786716950605081
23.78,1,19.0012,40,27.275,3,0,1,2012,9,19,18,0,0,6.79346613258001
22.96,1,15.0013,43,26.515,3,0,1,2012,9,19,19,0,0,6.415096959171596
21.32,1,11.0014,48,25.0,3,0,1,2012,9,19,20,0,0,6.013715156042802
20.5,1,11.0014,59,24.24,3,0,1,2012,9,19,21,0,0,5.855071922202427
20.5,1,6.0032,63,24.24,3,0,1,2012,9,19,22,0,0,5.43372200355424
19.68,1,6.0032,67,23.485,3,0,1,2012,9,19,23,0,0,4.812184355372417
18.86,1,7.0015,72,22.725,4,0,1,2012,10,1,0,0,0,3.8066624897703196
18.04,1,6.0032,77,21.97,4,0,1,2012,10,1,1,0,0,2.8903717578961645
18.86,1,0.0,72,22.725,4,0,1,2012,10,1,2,0,0,2.4849066497880004
18.04,1,0.0,77,21.97,4,0,1,2012,10,1,3,0,0,1.9459101490553132
17.22,1,7.0015,82,21.21,4,0,1,2012,10,1,4,0,0,2.302585092994046
18.04,1,0.0,77,21.97,4,0,1,2012,10,1,5,0,0,3.58351893845611
18.04,1,7.0015,77,21.97,4,0,1,2012,10,1,6,0,0,5.043425116919247
18.04,1,11.0014,77,21.97,4,0,1,2012,10,1,7,0,0,6.180016653652572
18.86,2,7.0015,77,22.725,4,0,1,2012,10,1,8,0,0,6.664409020350408
21.32,2,0.0,63,25.0,4,0,1,2012,10,1,9,0,0,5.8289456176102075
22.14,1,0.0,56,25.76,4,0,1,2012,10,1,10,0,0,5.187385805840755
23.78,1,0.0,46,27.275,4,0,1,2012,10,1,11,0,0,5.605802066295998
24.6,2,11.0014,43,31.06,4,0,1,2012,10,1,12,0,0,5.777652323222656
24.6,2,11.0014,43,31.06,4,0,1,2012,10,1,13,0,0,5.720311776607412
24.6,2,7.0015,43,31.06,4,0,1,2012,10,1,14,0,0,5.497168225293202
25.42,2,8.9981,43,31.06,4,0,1,2012,10,1,15,0,0,5.796057750765372
25.42,2,16.9979,46,31.06,4,0,1,2012,10,1,16,0,0,6.129050210060545
22.96,3,16.9979,60,26.515,4,0,1,2012,10,1,17,0,0,6.752270376141742
22.96,3,7.0015,64,26.515,4,0,1,2012,10,1,18,0,0,6.418364935936212
22.14,2,7.0015,68,25.76,4,0,1,2012,10,1,19,0,0,6.246106765481563
22.14,3,0.0,68,25.76,4,0,1,2012,10,1,20,0,0,5.568344503761097
22.14,2,8.9981,73,25.76,4,0,1,2012,10,1,21,0,0,5.384495062789089
22.14,3,6.0032,77,25.76,4,0,1,2012,10,1,22,0,0,5.332718793265369
22.14,3,0.0,77,25.76,4,0,1,2012,10,1,23,0,0,4.653960350157523
22.96,2,0.0,73,26.515,4,0,1,2012,10,2,0,0,0,3.4339872044851463
22.14,2,7.0015,77,25.76,4,0,1,2012,10,2,1,0,0,2.3978952727983707
22.14,2,7.0015,77,25.76,4,0,1,2012,10,2,2,0,0,0.6931471805599453
22.14,2,12.998,88,25.76,4,0,1,2012,10,2,3,0,0,1.6094379124341003
22.96,2,6.0032,83,26.515,4,0,1,2012,10,2,4,0,0,2.302585092994046
22.96,2,8.9981,83,26.515,4,0,1,2012,10,2,5,0,0,3.7612001156935624
23.78,3,7.0015,83,27.275,4,0,1,2012,10,2,6,0,0,5.187385805840755
23.78,3,7.0015,83,27.275,4,0,1,2012,10,2,7,0,0,5.560681631015528
24.6,3,0.0,88,27.275,4,0,1,2012,10,2,8,0,0,4.897839799950911
23.78,3,8.9981,88,27.275,4,0,1,2012,10,2,9,0,0,4.454347296253507
23.78,3,8.9981,88,27.275,4,0,1,2012,10,2,10,0,0,3.8066624897703196
23.78,3,8.9981,94,27.275,4,0,1,2012,10,2,11,0,0,4.59511985013459
24.6,2,12.998,88,27.275,4,0,1,2012,10,2,12,0,0,4.6443908991413725
24.6,2,8.9981,88,27.275,4,0,1,2012,10,2,13,0,0,5.0369526024136295
24.6,3,8.9981,88,27.275,4,0,1,2012,10,2,14,0,0,5.093750200806762
25.42,3,8.9981,83,28.79,4,0,1,2012,10,2,15,0,0,5.342334251964811
25.42,3,8.9981,88,28.03,4,0,1,2012,10,2,16,0,0,5.924255797414532
25.42,3,7.0015,88,28.03,4,0,1,2012,10,2,17,0,0,6.5722825426940075
25.42,3,6.0032,94,27.275,4,0,1,2012,10,2,18,0,0,6.532334292222349
25.42,3,0.0,94,27.275,4,0,1,2012,10,2,19,0,0,5.978885764901122
25.42,3,8.9981,94,27.275,4,0,1,2012,10,2,20,0,0,5.723585101952381
25.42,3,7.0015,94,27.275,4,0,1,2012,10,2,21,0,0,5.666426688112432
25.42,2,7.0015,94,27.275,4,0,1,2012,10,2,22,0,0,5.480638923341991
25.42,2,0.0,94,27.275,4,0,1,2012,10,2,23,0,0,4.584967478670572
25.42,3,0.0,94,27.275,4,0,1,2012,10,3,0,0,0,3.9512437185814275
25.42,2,0.0,94,27.275,4,0,1,2012,10,3,1,0,0,2.9444389791664403
25.42,2,0.0,94,27.275,4,0,1,2012,10,3,2,0,0,2.1972245773362196
24.6,2,0.0,94,25.76,4,0,1,2012,10,3,3,0,0,1.9459101490553132
24.6,2,0.0,100,25.0,4,0,1,2012,10,3,4,0,0,2.3978952727983707
25.42,2,7.0015,94,27.275,4,0,1,2012,10,3,5,0,0,3.5263605246161616
24.6,2,8.9981,94,25.76,4,0,1,2012,10,3,6,0,0,5.176149732573829
24.6,2,12.998,94,25.76,4,0,1,2012,10,3,7,0,0,6.244166900663736
25.42,2,7.0015,88,28.03,4,0,1,2012,10,3,8,0,0,6.695798917058491
25.42,2,12.998,83,28.79,4,0,1,2012,10,3,9,0,0,5.8916442118257715
27.06,1,11.0014,78,30.305,4,0,1,2012,10,3,10,0,0,5.1647859739235145
27.06,1,11.0014,78,30.305,4,0,1,2012,10,3,11,0,0,5.438079308923196
28.7,2,7.0015,70,32.575,4,0,1,2012,10,3,12,0,0,5.8805329864007
28.7,2,7.0015,74,33.335,4,0,1,2012,10,3,13,0,0,5.631211781821365
29.52,2,11.0014,70,34.09,4,0,1,2012,10,3,14,0,0,5.5254529391317835
29.52,2,11.0014,62,34.09,4,0,1,2012,10,3,15,0,0,5.765191102784844
29.52,2,0.0,58,33.335,4,0,1,2012,10,3,16,0,0,6.169610732491456
28.7,1,0.0,65,32.575,4,0,1,2012,10,3,17,0,0,6.821107472256465
28.7,1,0.0,65,32.575,4,0,1,2012,10,3,18,0,0,6.697034247666484
28.7,1,0.0,65,32.575,4,0,1,2012,10,3,19,0,0,6.385194398997726
28.7,1,0.0,65,32.575,4,0,1,2012,10,3,20,0,0,6.208590026096629
27.06,2,0.0,74,31.06,4,0,1,2012,10,3,21,0,0,5.342334251964811
27.06,1,0.0,74,31.06,4,0,1,2012,10,3,22,0,0,5.484796933490655
27.06,2,0.0,78,30.305,4,0,1,2012,10,3,23,0,0,5.393627546352362
26.24,3,0.0,89,28.79,4,0,1,2012,10,4,0,0,0,4.330733340286331
25.42,2,0.0,94,27.275,4,0,1,2012,10,4,1,0,0,3.2188758248682006
26.24,1,0.0,89,28.79,4,0,1,2012,10,4,2,0,0,2.5649493574615367
25.42,2,0.0,88,28.03,4,0,1,2012,10,4,3,0,0,2.3978952727983707
26.24,2,0.0,89,28.79,4,0,1,2012,10,4,4,0,0,2.302585092994046
26.24,3,7.0015,89,28.79,4,0,1,2012,10,4,5,0,0,3.6635616461296463
25.42,3,6.0032,94,27.275,4,0,1,2012,10,4,6,0,0,4.890349128221754
26.24,2,6.0032,89,28.79,4,0,1,2012,10,4,7,0,0,5.968707559985366
26.24,1,0.0,89,28.79,4,0,1,2012,10,4,8,0,0,6.6039438246004725
26.24,2,12.998,89,28.79,4,0,1,2012,10,4,9,0,0,5.883322388488279
27.06,2,8.9981,83,30.305,4,0,1,2012,10,4,10,0,0,5.176149732573829
28.7,2,7.0015,70,32.575,4,0,1,2012,10,4,11,0,0,5.365976015021851
29.52,2,12.998,54,33.335,4,0,1,2012,10,4,12,0,0,5.662960480135946
29.52,2,22.0028,58,33.335,4,0,1,2012,10,4,13,0,0,5.683579767338681
28.7,1,16.9979,61,32.575,4,0,1,2012,10,4,14,0,0,5.58724865840025
29.52,1,19.0012,54,33.335,4,0,1,2012,10,4,15,0,0,5.783825182329737
28.7,1,19.0012,54,32.575,4,0,1,2012,10,4,16,0,0,6.208590026096629
28.7,1,15.0013,51,32.575,4,0,1,2012,10,4,17,0,0,6.803505257608338
27.06,1,7.0015,57,31.06,4,0,1,2012,10,4,18,0,0,6.787844982309579
27.06,1,7.0015,57,31.06,4,0,1,2012,10,4,19,0,0,6.280395838960195
26.24,1,7.0015,65,30.305,4,0,1,2012,10,4,20,0,0,6.089044875446846
25.42,1,0.0,69,30.305,4,0,1,2012,10,4,21,0,0,5.771441123130016
26.24,1,8.9981,47,31.06,4,0,1,2012,10,4,22,0,0,5.44673737166631
24.6,1,6.0032,56,31.06,4,0,1,2012,10,4,23,0,0,5.043425116919247
22.96,1,0.0,73,26.515,4,0,1,2012,10,5,0,0,0,4.624972813284271
22.14,1,7.0015,68,25.76,4,0,1,2012,10,5,1,0,0,3.828641396489095
22.14,1,6.0032,73,25.76,4,0,1,2012,10,5,2,0,0,2.3978952727983707
22.14,1,0.0,73,25.76,4,0,1,2012,10,5,3,0,0,2.772588722239781
22.14,1,0.0,77,25.76,4,0,1,2012,10,5,4,0,0,2.3978952727983707
21.32,1,0.0,77,25.0,4,0,1,2012,10,5,5,0,0,3.713572066704308
21.32,1,0.0,83,25.0,4,0,1,2012,10,5,6,0,0,4.919980925828125
21.32,1,7.0015,83,25.0,4,0,1,2012,10,5,7,0,0,6.059123195581797
23.78,1,0.0,64,27.275,4,0,1,2012,10,5,8,0,0,6.665683717782408
24.6,1,6.0032,60,30.305,4,0,1,2012,10,5,9,0,0,5.950642552587727
27.06,1,0.0,54,31.06,4,0,1,2012,10,5,10,0,0,5.560681631015528
28.7,1,12.998,48,32.575,4,0,1,2012,10,5,11,0,0,5.717027701406222
29.52,1,11.0014,42,32.575,4,0,1,2012,10,5,12,0,0,6.148468295917647
28.7,1,0.0,48,32.575,4,0,1,2012,10,5,13,0,0,6.049733455231958
30.34,1,15.0013,37,32.575,4,0,1,2012,10,5,14,0,0,5.991464547107982
29.52,1,16.9979,39,32.575,4,0,1,2012,10,5,15,0,0,6.152732694704104
29.52,1,0.0,37,32.575,4,0,1,2012,10,5,16,0,0,6.452048954437226
28.7,1,11.0014,42,31.82,4,0,1,2012,10,5,17,0,0,6.802394763324311
26.24,1,8.9981,57,31.06,4,0,1,2012,10,5,18,0,0,6.634633357861686
25.42,1,11.0014,73,29.545,4,0,1,2012,10,5,19,0,0,6.214608098422191
24.6,1,8.9981,78,28.79,4,0,1,2012,10,5,20,0,0,5.918893854273146
24.6,1,15.0013,69,29.545,4,0,1,2012,10,5,21,0,0,5.58724865840025
24.6,1,19.0012,73,29.545,4,0,1,2012,10,5,22,0,0,5.575949103146316
23.78,1,15.0013,78,27.275,4,0,1,2012,10,5,23,0,0,5.14166355650266
22.96,1,11.0014,83,26.515,4,0,0,2012,10,6,0,0,0,5.25227342804663
22.96,1,16.9979,83,26.515,4,0,0,2012,10,6,1,0,0,4.948759890378168
22.96,1,12.998,78,26.515,4,0,0,2012,10,6,2,0,0,4.31748811353631
22.14,1,15.0013,77,25.76,4,0,0,2012,10,6,3,0,0,4.02535169073515
22.14,1,16.9979,83,25.76,4,0,0,2012,10,6,4,0,0,2.3978952727983707
22.14,1,12.998,83,25.76,4,0,0,2012,10,6,5,0,0,2.302585092994046
