temp,weather,windspeed,humidity,season,count,year,month,hour
24.6,1,19.9995,83,2,505,2012,6,7
25.42,2,35.0008,73,2,713,2012,6,8
26.24,2,39.0007,69,2,352,2012,6,9
26.24,2,27.9993,65,2,198,2012,6,10
27.06,2,30.0026,54,2,246,2012,6,11
27.88,2,27.9993,44,2,334,2012,6,12
28.7,2,26.0027,45,2,255,2012,6,13
29.52,2,27.9993,37,2,320,2012,6,14
29.52,1,32.9975,32,2,281,2012,6,15
29.52,1,32.9975,30,2,392,2012,6,16
29.52,1,32.9975,32,2,857,2012,6,17
29.52,1,30.0026,32,2,744,2012,6,18
28.7,1,26.0027,34,2,671,2012,6,19
27.88,1,27.9993,36,2,448,2012,6,20
26.24,1,23.9994,44,2,396,2012,6,21
25.42,1,19.9995,50,2,238,2012,6,22
25.42,1,19.0012,50,2,153,2012,6,23
24.6,1,19.9995,53,2,48,2012,6,0
24.6,1,15.0013,56,2,21,2012,6,1
25.42,2,16.9979,53,2,9,2012,6,2
25.42,2,19.0012,53,2,5,2012,6,3
24.6,2,16.9979,56,2,6,2012,6,4
24.6,2,16.9979,56,2,40,2012,6,5
23.78,1,19.0012,60,2,181,2012,6,6
24.6,1,19.0012,60,2,506,2012,6,7
24.6,1,22.0028,64,2,719,2012,6,8
25.42,1,15.0013,61,2,357,2012,6,9
26.24,1,27.9993,65,2,179,2012,6,10
27.06,1,16.9979,57,2,228,2012,6,11
27.06,2,15.0013,61,2,265,2012,6,12
27.88,1,11.0014,57,2,284,2012,6,13
28.7,1,19.0012,54,2,298,2012,6,14
30.34,1,19.9995,48,2,324,2012,6,15
29.52,1,19.0012,51,2,438,2012,6,16
29.52,1,15.0013,48,2,867,2012,6,17
30.34,1,12.998,42,2,823,2012,6,18
28.7,1,16.9979,48,2,579,2012,6,19
27.06,1,16.9979,65,2,435,2012,6,20
26.24,1,11.0014,65,2,337,2012,6,21
26.24,2,15.0013,65,2,242,2012,6,22
25.42,2,11.0014,69,2,172,2012,6,23
24.6,1,11.0014,73,2,94,2012,6,0
23.78,1,12.998,78,2,51,2012,6,1
22.96,1,7.0015,83,2,15,2012,6,2
22.96,1,11.0014,83,2,5,2012,6,3
22.96,1,11.0014,83,2,14,2012,6,4
22.14,1,7.0015,88,2,33,2012,6,5
22.14,1,8.9981,83,2,151,2012,6,6
22.96,1,11.0014,83,2,430,2012,6,7
24.6,1,11.0014,69,2,653,2012,6,8
25.42,1,11.0014,65,2,366,2012,6,9
26.24,1,11.0014,57,2,216,2012,6,10
27.06,1,12.998,50,2,286,2012,6,11
28.7,1,11.0014,45,2,403,2012,6,12
28.7,1,16.9979,42,2,393,2012,6,13
29.52,1,12.998,39,2,376,2012,6,14
29.52,1,12.998,39,2,377,2012,6,15
29.52,1,12.998,37,2,558,2012,6,16
30.34,1,19.0012,37,2,823,2012,6,17
29.52,1,15.0013,39,2,693,2012,6,18
28.7,1,11.0014,42,2,467,2012,6,19
27.88,1,12.998,44,2,385,2012,6,20
27.06,1,7.0015,50,2,333,2012,6,21
26.24,1,8.9981,53,2,321,2012,6,22
25.42,1,16.9979,53,2,222,2012,6,23
23.78,1,8.9981,56,2,137,2012,6,0
22.96,1,8.9981,56,2,95,2012,6,1
23.78,1,8.9981,53,2,67,2012,6,2
22.96,1,6.0032,60,2,27,2012,6,3
22.14,1,8.9981,68,2,8,2012,6,4
22.14,1,7.0015,68,2,23,2012,6,5
22.14,1,12.998,68,2,47,2012,6,6
22.14,1,12.998,68,2,78,2012,6,7
23.78,1,11.0014,64,2,204,2012,6,8
24.6,1,6.0032,60,2,367,2012,6,9
26.24,1,12.998,47,2,435,2012,6,10
27.06,1,11.0014,39,2,566,2012,6,11
27.88,1,7.0015,41,2,603,2012,6,12
29.52,1,11.0014,34,2,617,2012,6,13
29.52,1,15.0013,37,2,573,2012,6,14
30.34,1,16.9979,35,2,583,2012,6,15
29.52,2,7.0015,37,2,542,2012,6,16
29.52,2,16.9979,37,2,593,2012,6,17
29.52,2,15.0013,37,2,571,2012,6,18
28.7,2,12.998,42,2,461,2012,6,19
27.06,2,12.998,47,2,352,2012,6,20
26.24,2,15.0013,50,2,290,2012,6,21
25.42,1,19.9995,53,2,280,2012,6,22
24.6,1,19.9995,53,2,183,2012,6,23
22.96,1,8.9981,56,2,148,2012,6,0
22.96,1,11.0014,60,2,88,2012,6,1
22.96,1,6.0032,56,2,74,2012,6,2
22.14,1,7.0015,64,2,28,2012,6,3
22.14,1,6.0032,64,2,18,2012,6,4
22.14,1,8.9981,68,2,17,2012,6,5
21.32,1,7.0015,72,2,23,2012,6,6
21.32,1,6.0032,72,2,48,2012,6,7
22.96,1,16.9979,68,2,119,2012,6,8
22.96,1,11.0014,68,2,274,2012,6,9
23.78,1,8.9981,64,2,436,2012,6,10
25.42,1,7.0015,57,2,546,2012,6,11
25.42,1,8.9981,57,2,615,2012,6,12
26.24,1,11.0014,53,2,614,2012,6,13
26.24,1,8.9981,53,2,582,2012,6,14
27.06,1,15.0013,50,2,463,2012,6,15
27.06,1,19.9995,54,2,580,2012,6,16
26.24,1,15.0013,57,2,593,2012,6,17
26.24,1,12.998,53,2,513,2012,6,18
26.24,1,11.0014,53,2,390,2012,6,19
25.42,1,12.998,57,2,302,2012,6,20
25.42,1,12.998,57,2,246,2012,6,21
24.6,1,12.998,60,2,153,2012,6,22
23.78,1,12.998,64,2,108,2012,6,23
22.96,1,16.9979,73,2,40,2012,6,0
22.14,1,15.0013,77,2,14,2012,6,1
22.14,1,15.0013,77,2,9,2012,6,2
21.32,2,15.0013,83,2,4,2012,6,3
22.14,2,12.998,77,2,9,2012,6,4
21.32,3,8.9981,83,2,23,2012,6,5
21.32,3,8.9981,88,2,37,2012,6,6
21.32,3,15.0013,94,2,145,2012,6,7
22.14,2,12.998,83,2,474,2012,6,8
22.14,2,15.0013,83,2,250,2012,6,9
22.14,3,7.0015,88,2,91,2012,6,10
22.14,2,11.0014,88,2,121,2012,6,11
22.96,3,8.9981,78,2,168,2012,6,12
23.78,2,8.9981,73,2,225,2012,6,13
23.78,2,12.998,68,2,219,2012,6,14
24.6,2,12.998,69,2,237,2012,6,15
24.6,2,12.998,73,2,332,2012,6,16
24.6,2,12.998,73,2,723,2012,6,17
25.42,2,11.0014,69,2,642,2012,6,18
25.42,2,6.0032,73,2,463,2012,6,19
25.42,2,8.9981,73,2,362,2012,6,20
25.42,2,7.0015,73,2,273,2012,6,21
25.42,2,11.0014,73,2,164,2012,6,22
24.6,3,12.998,78,2,74,2012,6,23
24.6,2,11.0014,78,2,35,2012,6,0
24.6,2,11.0014,78,2,14,2012,6,1
24.6,2,8.9981,78,2,15,2012,6,2
24.6,2,7.0015,78,2,8,2012,6,3
24.6,2,8.9981,78,2,10,2012,6,4
24.6,2,12.998,78,2,37,2012,6,5
24.6,2,7.0015,78,2,161,2012,6,6
24.6,2,8.9981,78,2,480,2012,6,7
24.6,2,11.0014,78,2,673,2012,6,8
26.24,1,6.0032,73,2,328,2012,6,9
26.24,1,6.0032,73,2,180,2012,6,10
27.06,1,8.9981,69,2,230,2012,6,11
28.7,1,6.0032,65,2,292,2012,6,12
30.34,1,8.9981,58,2,272,2012,6,13
31.16,1,7.0015,58,2,227,2012,6,14
31.98,1,11.0014,59,2,259,2012,6,15
32.8,1,15.0013,55,2,334,2012,6,16
32.8,1,12.998,55,2,811,2012,6,17
32.8,1,11.0014,55,2,795,2012,6,18
32.8,1,15.0013,59,2,514,2012,6,19
32.8,1,16.9979,55,2,458,2012,6,20
31.16,1,11.0014,62,2,276,2012,6,21
29.52,1,6.0032,79,2,291,2012,6,22
29.52,1,8.9981,79,2,125,2012,6,23
31.16,1,8.9981,66,3,149,2012,7,0
30.34,1,8.9981,70,3,93,2012,7,1
29.52,1,6.0032,74,3,90,2012,7,2
29.52,1,8.9981,84,3,33,2012,7,3
28.7,1,12.998,79,3,4,2012,7,4
27.88,1,7.0015,79,3,10,2012,7,5
28.7,1,6.0032,79,3,27,2012,7,6
30.34,1,8.9981,70,3,50,2012,7,7
31.98,1,7.0015,62,3,142,2012,7,8
33.62,1,8.9981,56,3,219,2012,7,9
35.26,1,19.9995,44,3,366,2012,7,10
36.08,1,15.0013,39,3,377,2012,7,11
36.9,1,15.0013,37,3,433,2012,7,12
37.72,1,16.9979,33,3,420,2012,7,13
37.72,1,16.9979,33,3,444,2012,7,14
36.9,1,19.0012,37,3,345,2012,7,15
37.72,1,19.9995,33,3,313,2012,7,16
37.72,1,19.9995,26,3,413,2012,7,17
36.08,1,23.9994,32,3,370,2012,7,18
34.44,1,8.9981,39,3,382,2012,7,19
34.44,1,8.9981,39,3,332,2012,7,20
34.44,1,8.9981,39,3,258,2012,7,21
33.62,1,8.9981,43,3,151,2012,7,22
31.98,3,11.0014,52,3,110,2012,7,23
31.16,2,15.0013,58,3,43,2012,7,0
31.16,2,12.998,58,3,17,2012,7,1
30.34,2,16.9979,51,3,15,2012,7,2
29.52,2,27.9993,54,3,5,2012,7,3
29.52,2,19.9995,54,3,12,2012,7,4
29.52,2,8.9981,51,3,40,2012,7,5
28.7,1,7.0015,58,3,136,2012,7,6
30.34,1,7.0015,51,3,398,2012,7,7
31.16,1,12.998,52,3,568,2012,7,8
31.98,1,16.9979,46,3,295,2012,7,9
32.8,1,16.9979,43,3,174,2012,7,10
34.44,1,19.9995,28,3,201,2012,7,11
34.44,1,12.998,32,3,257,2012,7,12
35.26,1,15.0013,34,3,236,2012,7,13
35.26,1,15.0013,34,3,230,2012,7,14
34.44,1,12.998,36,3,234,2012,7,15
34.44,1,19.0012,36,3,365,2012,7,16
34.44,1,8.9981,32,3,747,2012,7,17
34.44,1,11.0014,32,3,730,2012,7,18
31.98,1,8.9981,43,3,581,2012,7,19
31.98,1,8.9981,43,3,395,2012,7,20
31.16,1,8.9981,45,3,258,2012,7,21
30.34,1,11.0014,51,3,188,2012,7,22
30.34,1,7.0015,51,3,102,2012,7,23
29.52,1,8.9981,54,3,53,2012,7,0
29.52,1,8.9981,58,3,14,2012,7,1
29.52,1,8.9981,58,3,10,2012,7,2
28.7,1,8.9981,65,3,2,2012,7,3
27.88,1,7.0015,65,3,6,2012,7,4
28.7,1,8.9981,61,3,35,2012,7,5
28.7,1,8.9981,65,3,154,2012,7,6
30.34,1,8.9981,58,3,483,2012,7,7
30.34,1,6.0032,62,3,646,2012,7,8
32.8,1,11.0014,49,3,272,2012,7,9
33.62,1,15.0013,43,3,209,2012,7,10
35.26,1,12.998,34,3,217,2012,7,11
36.08,1,12.998,28,3,272,2012,7,12
36.9,1,8.9981,25,3,283,2012,7,13
36.9,1,12.998,25,3,310,2012,7,14
36.9,2,8.9981,24,3,401,2012,7,15
36.9,2,12.998,24,3,527,2012,7,16
35.26,2,11.0014,30,3,722,2012,7,17
35.26,2,8.9981,30,3,627,2012,7,18
34.44,2,8.9981,36,3,497,2012,7,19
31.16,3,32.9975,55,3,376,2012,7,20
28.7,2,19.0012,70,3,196,2012,7,21
27.88,1,12.998,79,3,177,2012,7,22
27.06,1,8.9981,83,3,171,2012,7,23
27.88,1,6.0032,79,3,159,2012,7,0
27.88,1,8.9981,74,3,123,2012,7,1
27.06,1,8.9981,83,3,93,2012,7,2
27.88,1,12.998,74,3,32,2012,7,3
27.88,1,16.9979,69,3,16,2012,7,4
27.06,1,8.9981,69,3,19,2012,7,5
27.06,1,8.9981,69,3,32,2012,7,6
27.88,1,8.9981,65,3,72,2012,7,7
28.7,1,7.0015,61,3,153,2012,7,8
31.16,1,8.9981,52,3,293,2012,7,9
32.8,1,8.9981,46,3,447,2012,7,10
33.62,1,8.9981,46,3,485,2012,7,11
35.26,1,15.0013,41,3,494,2012,7,12
36.9,1,8.9981,35,3,499,2012,7,13
36.9,1,11.0014,37,3,547,2012,7,14
37.72,1,19.9995,35,3,454,2012,7,15
37.72,1,16.9979,35,3,389,2012,7,16
37.72,1,19.9995,35,3,414,2012,7,17
36.9,1,12.998,42,3,430,2012,7,18
35.26,1,15.0013,47,3,432,2012,7,19
35.26,1,15.0013,47,3,551,2012,7,20
34.44,1,8.9981,53,3,584,2012,7,21
33.62,1,15.0013,56,3,502,2012,7,22
31.98,2,6.0032,43,3,183,2012,7,23
30.34,1,7.0015,51,3,88,2012,7,0
30.34,1,19.0012,51,3,30,2012,7,1
30.34,1,8.9981,51,3,18,2012,7,2
29.52,1,12.998,54,3,7,2012,7,3
29.52,1,8.9981,58,3,7,2012,7,4
29.52,1,8.9981,62,3,29,2012,7,5
29.52,1,8.9981,58,3,133,2012,7,6
31.16,1,8.9981,55,3,343,2012,7,7
32.8,1,8.9981,49,3,550,2012,7,8
34.44,1,19.9995,49,3,293,2012,7,9
35.26,1,23.9994,44,3,186,2012,7,10
36.9,1,19.9995,35,3,244,2012,7,11
36.9,1,23.9994,35,3,276,2012,7,12
37.72,1,15.0013,33,3,310,2012,7,13
37.72,1,22.0028,33,3,241,2012,7,14
37.72,1,23.9994,33,3,254,2012,7,15
37.72,1,16.9979,33,3,433,2012,7,16
37.72,1,11.0014,35,3,689,2012,7,17
36.9,2,22.0028,39,3,607,2012,7,18
36.08,2,16.9979,39,3,503,2012,7,19
35.26,2,15.0013,41,3,321,2012,7,20
34.44,1,12.998,47,3,323,2012,7,21
33.62,1,8.9981,59,3,225,2012,7,22
32.8,1,11.0014,55,3,131,2012,7,23
31.98,1,8.9981,62,3,102,2012,7,0
31.98,1,15.0013,55,3,29,2012,7,1
31.16,1,8.9981,62,3,17,2012,7,2
30.34,2,12.998,70,3,7,2012,7,3
30.34,1,15.0013,66,3,6,2012,7,4
30.34,1,12.998,66,3,35,2012,7,5
30.34,1,12.998,66,3,131,2012,7,6
31.98,1,8.9981,46,3,353,2012,7,7
32.8,1,11.0014,41,3,585,2012,7,8
33.62,1,8.9981,36,3,304,2012,7,9
35.26,1,8.9981,30,3,210,2012,7,10
34.44,1,6.0032,32,3,233,2012,7,11
36.08,1,7.0015,28,3,331,2012,7,12
36.9,1,7.0015,27,3,293,2012,7,13
36.9,1,11.0014,31,3,275,2012,7,14
37.72,1,12.998,29,3,285,2012,7,15
37.72,1,7.0015,29,3,369,2012,7,16
37.72,1,8.9981,29,3,576,2012,7,17
36.9,1,16.9979,33,3,560,2012,7,18
36.08,1,15.0013,35,3,418,2012,7,19
35.26,1,7.0015,39,3,336,2012,7,20
33.62,1,8.9981,52,3,300,2012,7,21
32.8,1,12.998,55,3,288,2012,7,22
32.8,1,7.0015,63,3,164,2012,7,23
31.98,1,8.9981,66,3,150,2012,7,0
31.16,1,11.0014,70,3,71,2012,7,1
31.16,1,11.0014,72,3,58,2012,7,2
30.34,1,8.9981,74,3,31,2012,7,3
30.34,1,11.0014,74,3,16,2012,7,4
30.34,1,12.998,74,3,14,2012,7,5
30.34,1,7.0015,74,3,31,2012,7,6
31.98,1,7.0015,66,3,71,2012,7,7
33.62,1,12.998,63,3,152,2012,7,8
34.44,1,11.0014,59,3,256,2012,7,9
37.72,1,15.0013,37,3,325,2012,7,10
38.54,1,12.998,38,3,367,2012,7,11
39.36,1,23.9994,31,3,342,2012,7,12
39.36,2,16.9979,31,3,360,2012,7,13
39.36,2,8.9981,30,3,308,2012,7,14
39.36,1,8.9981,26,3,306,2012,7,15
41.0,1,11.0014,19,3,294,2012,7,16
39.36,1,8.9981,26,3,279,2012,7,17
38.54,1,6.0032,29,3,277,2012,7,18
37.72,1,8.9981,33,3,287,2012,7,19
36.9,1,11.0014,37,3,276,2012,7,20
36.08,1,12.998,37,3,201,2012,7,21
34.44,1,12.998,59,3,220,2012,7,22
34.44,1,11.0014,56,3,148,2012,7,23
33.62,1,8.9981,56,3,147,2012,7,0
33.62,1,7.0015,56,3,124,2012,7,1
33.62,1,7.0015,52,3,70,2012,7,2
32.8,1,7.0015,59,3,35,2012,7,3
31.98,1,7.0015,66,3,13,2012,7,4
31.98,1,8.9981,62,3,6,2012,7,5
31.98,1,8.9981,70,3,21,2012,7,6
32.8,1,8.9981,66,3,52,2012,7,7
34.44,1,8.9981,53,3,130,2012,7,8
35.26,1,7.0015,50,3,242,2012,7,9
36.9,1,8.9981,45,3,319,2012,7,10
37.72,1,19.9995,42,3,389,2012,7,11
37.72,1,12.998,42,3,376,2012,7,12
38.54,1,16.9979,38,3,337,2012,7,13
39.36,1,11.0014,36,3,312,2012,7,14
37.72,3,19.0012,42,3,298,2012,7,15
32.8,2,15.0013,66,3,291,2012,7,16
31.98,1,8.9981,59,3,270,2012,7,17
31.98,1,7.0015,62,3,253,2012,7,18
31.98,1,11.0014,62,3,250,2012,7,19
31.16,1,6.0032,70,3,285,2012,7,20
31.16,1,8.9981,70,3,207,2012,7,21
30.34,3,6.0032,70,3,122,2012,7,22
27.88,3,6.0032,83,3,123,2012,7,23
27.88,2,6.0032,89,3,39,2012,7,0
28.7,3,7.0015,89,3,18,2012,7,1
28.7,3,12.998,89,3,5,2012,7,2
28.7,3,12.998,89,3,5,2012,7,3
27.06,3,26.0027,89,3,2,2012,7,4
27.06,2,15.0013,83,3,28,2012,7,5
26.24,3,16.9979,89,3,92,2012,7,6
27.06,3,15.0013,83,3,230,2012,7,7
27.06,2,11.0014,83,3,455,2012,7,8
27.06,2,11.0014,83,3,363,2012,7,9
27.06,2,12.998,83,3,175,2012,7,10
29.52,2,8.9981,62,3,216,2012,7,11
30.34,2,8.9981,58,3,266,2012,7,12
31.16,2,16.9979,55,3,255,2012,7,13
30.34,2,16.9979,55,3,242,2012,7,14
31.16,2,15.0013,45,3,280,2012,7,15
31.98,1,19.0012,40,3,413,2012,7,16
31.98,1,11.0014,40,3,849,2012,7,17
31.16,1,8.9981,48,3,872,2012,7,18
30.34,1,11.0014,55,3,631,2012,7,19
30.34,2,7.0015,55,3,447,2012,7,20
30.34,2,6.0032,55,3,331,2012,7,21
29.52,2,7.0015,58,3,224,2012,7,22
28.7,2,7.0015,65,3,131,2012,7,23
28.7,1,6.0032,70,3,69,2012,7,0
28.7,1,8.9981,74,3,15,2012,7,1
28.7,1,8.9981,74,3,16,2012,7,2
27.88,1,8.9981,79,3,3,2012,7,3
27.88,1,8.9981,79,3,4,2012,7,4
27.06,1,8.9981,83,3,42,2012,7,5
27.88,2,7.0015,79,3,187,2012,7,6
28.7,2,7.0015,74,3,520,2012,7,7
29.52,1,8.9981,74,3,649,2012,7,8
30.34,1,8.9981,66,3,331,2012,7,9
31.16,1,12.998,62,3,190,2012,7,10
32.8,1,12.998,46,3,249,2012,7,11
32.8,1,8.9981,41,3,272,2012,7,12
33.62,1,12.998,38,3,280,2012,7,13
33.62,1,11.0014,38,3,242,2012,7,14
32.8,1,15.0013,41,3,265,2012,7,15
32.8,1,15.0013,43,3,435,2012,7,16
31.98,1,12.998,49,3,872,2012,7,17
28.7,3,15.0013,74,3,819,2012,7,18
28.7,3,15.0013,74,3,414,2012,7,19
26.24,3,15.0013,83,3,84,2012,7,20
26.24,3,7.0015,89,3,90,2012,7,21
26.24,2,8.9981,83,3,139,2012,7,22
26.24,2,7.0015,89,3,103,2012,7,23
27.06,2,8.9981,83,3,44,2012,7,0
26.24,1,8.9981,89,3,14,2012,7,1
26.24,1,8.9981,89,3,5,2012,7,2
26.24,1,8.9981,89,3,5,2012,7,3
26.24,1,8.9981,89,3,7,2012,7,4
26.24,1,8.9981,89,3,41,2012,7,5
26.24,1,8.9981,89,3,185,2012,7,6
27.06,2,7.0015,83,3,497,2012,7,7
27.88,2,11.0014,79,3,674,2012,7,8
28.7,2,8.9981,74,3,328,2012,7,9
29.52,2,8.9981,62,3,195,2012,7,10
31.16,2,8.9981,58,3,229,2012,7,11
31.98,2,8.9981,43,3,292,2012,7,12
32.8,2,11.0014,42,3,273,2012,7,13
32.8,1,15.0013,41,3,241,2012,7,14
32.8,1,16.9979,41,3,276,2012,7,15
32.8,1,12.998,38,3,411,2012,7,16
32.8,1,15.0013,31,3,830,2012,7,17
31.98,1,16.9979,38,3,814,2012,7,18
30.34,1,15.0013,48,3,633,2012,7,19
30.34,1,11.0014,51,3,483,2012,7,20
29.52,1,15.0013,58,3,391,2012,7,21
29.52,1,16.9979,58,3,244,2012,7,22
28.7,2,16.9979,58,3,152,2012,7,23
27.88,2,8.9981,61,3,56,2012,7,0
27.06,2,8.9981,61,3,21,2012,7,1
27.06,2,6.0032,65,3,9,2012,7,2
26.24,1,7.0015,69,3,10,2012,7,3
26.24,1,7.0015,73,3,5,2012,7,4
25.42,1,7.0015,73,3,44,2012,7,5
26.24,1,6.0032,73,3,178,2012,7,6
26.24,1,8.9981,73,3,512,2012,7,7
27.88,1,8.9981,65,3,702,2012,7,8
29.52,1,7.0015,58,3,327,2012,7,9
30.34,1,11.0014,48,3,214,2012,7,10
31.16,1,7.0015,45,3,215,2012,7,11
31.98,1,8.9981,35,3,292,2012,7,12
32.8,1,15.0013,33,3,277,2012,7,13
31.98,1,15.0013,33,3,209,2012,7,14
32.8,1,12.998,36,3,271,2012,7,15
32.8,1,12.998,36,3,439,2012,7,16
31.16,1,15.0013,43,3,795,2012,7,17
31.16,1,8.9981,45,3,825,2012,7,18
30.34,1,15.0013,48,3,629,2012,7,19
30.34,1,15.0013,48,3,514,2012,7,20
29.52,1,15.0013,48,3,373,2012,7,21
29.52,1,11.0014,51,3,318,2012,7,22
28.7,2,15.0013,51,3,211,2012,7,23
28.7,2,11.0014,54,3,95,2012,7,0
27.88,2,7.0015,54,3,59,2012,7,1
27.06,2,6.0032,61,3,17,2012,7,2
27.88,2,8.9981,61,3,9,2012,7,3
27.06,2,8.9981,61,3,11,2012,7,4
27.06,2,6.0032,56,3,34,2012,7,5
28.7,2,8.9981,54,3,127,2012,7,6
28.7,2,8.9981,54,3,380,2012,7,7
28.7,2,8.9981,54,3,713,2012,7,8
29.52,2,8.9981,51,3,414,2012,7,9
30.34,2,8.9981,48,3,268,2012,7,10
31.16,2,8.9981,45,3,288,2012,7,11
31.16,2,7.0015,40,3,379,2012,7,12
32.8,2,8.9981,38,3,374,2012,7,13
32.8,2,8.9981,38,3,369,2012,7,14
32.8,2,7.0015,36,3,353,2012,7,15
32.8,2,15.0013,36,3,492,2012,7,16
32.8,2,11.0014,36,3,835,2012,7,17
31.98,1,12.998,46,3,631,2012,7,18
30.34,1,11.0014,51,3,488,2012,7,19
30.34,1,8.9981,48,3,389,2012,7,20
29.52,1,8.9981,54,3,299,2012,7,21
30.34,1,8.9981,45,3,263,2012,7,22
29.52,2,8.9981,45,3,212,2012,7,23
29.52,2,6.0032,48,3,191,2012,7,0
28.7,2,7.0015,51,3,118,2012,7,1
28.7,2,7.0015,54,3,101,2012,7,2
28.7,2,7.0015,54,3,40,2012,7,3
27.06,3,7.0015,61,3,9,2012,7,4
26.24,2,7.0015,73,3,5,2012,7,5
26.24,2,6.0032,78,3,35,2012,7,6
26.24,1,19.0012,78,3,48,2012,7,7
25.42,1,19.0012,78,3,151,2012,7,8
27.06,1,12.998,74,3,282,2012,7,9
29.52,2,6.0032,70,3,401,2012,7,10
29.52,2,7.0015,70,3,439,2012,7,11
30.34,2,6.0032,66,3,499,2012,7,12
31.16,2,6.0032,62,3,591,2012,7,13
32.8,1,7.0015,55,3,632,2012,7,14
32.8,1,11.0014,55,3,560,2012,7,15
29.52,2,23.9994,79,3,566,2012,7,16
28.7,3,11.0014,79,3,458,2012,7,17
29.52,1,8.9981,79,3,351,2012,7,18
29.52,1,6.0032,84,3,431,2012,7,19
29.52,1,6.0032,84,3,356,2012,7,20
28.7,1,15.0013,84,3,269,2012,7,21
28.7,1,12.998,79,3,225,2012,7,22
27.88,2,6.0032,83,3,211,2012,7,23
27.88,1,11.0014,89,3,187,2012,7,0
27.88,2,8.9981,89,3,168,2012,7,1
27.88,2,11.0014,89,3,115,2012,7,2
27.88,2,11.0014,89,3,57,2012,7,3
27.88,2,7.0015,89,3,19,2012,7,4
27.88,1,8.9981,89,3,9,2012,7,5
27.88,1,8.9981,83,3,15,2012,7,6
28.7,1,6.0032,79,3,47,2012,7,7
28.7,2,8.9981,84,3,133,2012,7,8
29.52,2,8.9981,79,3,221,2012,7,9
31.16,1,8.9981,66,3,382,2012,7,10
33.62,1,11.0014,52,3,451,2012,7,11
34.44,1,7.0015,47,3,489,2012,7,12
35.26,1,7.0015,41,3,480,2012,7,13
36.9,1,16.9979,37,3,476,2012,7,14
35.26,1,8.9981,47,3,489,2012,7,15
35.26,1,15.0013,41,3,495,2012,7,16
32.8,1,32.9975,59,3,436,2012,7,17
29.52,3,23.9994,79,3,312,2012,7,18
29.52,1,15.0013,84,3,312,2012,7,19
29.52,1,16.9979,79,3,294,2012,7,20
29.52,1,6.0032,79,3,223,2012,7,21
29.52,1,7.0015,74,3,130,2012,7,22
29.52,1,8.9981,79,3,91,2012,7,23
29.52,3,7.0015,79,3,43,2012,7,0
28.7,2,12.998,74,3,11,2012,7,1
28.7,1,7.0015,74,3,15,2012,7,2
27.88,1,6.0032,79,3,6,2012,7,3
27.88,1,7.0015,79,3,12,2012,7,4
27.06,1,7.0015,78,3,50,2012,7,5
27.88,1,8.9981,79,3,140,2012,7,6
29.52,1,6.0032,70,3,483,2012,7,7
30.34,1,7.0015,66,3,667,2012,7,8
31.16,1,11.0014,62,3,348,2012,7,9
32.8,1,8.9981,59,3,186,2012,7,10
34.44,1,15.0013,53,3,182,2012,7,11
34.44,1,8.9981,49,3,237,2012,7,12
34.44,1,19.0012,49,3,239,2012,7,13
36.08,1,7.0015,42,3,212,2012,7,14
35.26,1,16.9979,47,3,237,2012,7,15
31.16,3,39.0007,66,3,386,2012,7,16
31.16,3,39.0007,66,3,755,2012,7,17
34.44,1,8.9981,53,3,794,2012,7,18
32.8,1,8.9981,63,3,595,2012,7,19
32.8,1,8.9981,59,3,454,2012,7,20
31.16,1,8.9981,66,3,328,2012,7,21
31.16,1,6.0032,62,3,284,2012,7,22
30.34,1,6.0032,74,3,166,2012,7,23
29.52,1,7.0015,84,3,53,2012,7,0
30.34,1,8.9981,70,3,25,2012,7,1
29.52,1,6.0032,70,3,7,2012,7,2
29.52,1,8.9981,66,3,3,2012,7,3
29.52,1,8.9981,62,3,7,2012,7,4
27.88,1,6.0032,74,3,38,2012,7,5
29.52,1,7.0015,66,3,213,2012,7,6
30.34,2,8.9981,70,3,526,2012,7,7
32.8,2,8.9981,55,3,661,2012,7,8
33.62,2,15.0013,49,3,320,2012,7,9
34.44,2,12.998,49,3,159,2012,7,10
35.26,2,8.9981,47,3,206,2012,7,11
36.9,2,8.9981,35,3,254,2012,7,12
37.72,1,12.998,31,3,221,2012,7,13
38.54,1,16.9979,29,3,214,2012,7,14
37.72,1,11.0014,31,3,244,2012,7,15
37.72,1,11.0014,29,3,381,2012,7,16
37.72,1,8.9981,29,3,770,2012,7,17
36.9,1,12.998,33,3,772,2012,7,18
36.08,1,16.9979,35,3,547,2012,7,19
35.26,1,11.0014,34,3,427,2012,7,20
33.62,1,8.9981,52,3,333,2012,7,21
32.8,1,15.0013,55,3,244,2012,7,22
31.98,1,12.998,59,3,161,2012,7,23
31.16,1,11.0014,66,3,53,2012,7,0
31.16,1,7.0015,66,3,16,2012,7,1
30.34,1,8.9981,66,3,8,2012,7,2
30.34,1,8.9981,66,3,4,2012,7,3
29.52,1,8.9981,70,3,6,2012,7,4
29.52,1,11.0014,70,3,46,2012,7,5
29.52,1,11.0014,70,3,162,2012,7,6
30.34,1,11.0014,66,3,495,2012,7,7
31.98,1,7.0015,62,3,679,2012,7,8
33.62,1,8.9981,56,3,297,2012,7,9
36.9,1,12.998,42,3,138,2012,7,10
36.9,1,8.9981,42,3,183,2012,7,11
37.72,1,8.9981,37,3,202,2012,7,12
38.54,1,8.9981,33,3,203,2012,7,13
38.54,1,22.0028,38,3,170,2012,7,14
37.72,3,23.9994,35,3,194,2012,7,15
