windspeed,season,weather,humidity,temp,count,year,month,hour
11.0014,3,2,83,27.06,363,2012,7,9
12.998,3,2,83,27.06,175,2012,7,10
8.9981,3,2,62,29.52,216,2012,7,11
8.9981,3,2,58,30.34,266,2012,7,12
16.9979,3,2,55,31.16,255,2012,7,13
16.9979,3,2,55,30.34,242,2012,7,14
15.0013,3,2,45,31.16,280,2012,7,15
19.0012,3,1,40,31.98,413,2012,7,16
11.0014,3,1,40,31.98,849,2012,7,17
8.9981,3,1,48,31.16,872,2012,7,18
11.0014,3,1,55,30.34,631,2012,7,19
7.0015,3,2,55,30.34,447,2012,7,20
6.0032,3,2,55,30.34,331,2012,7,21
7.0015,3,2,58,29.52,224,2012,7,22
7.0015,3,2,65,28.7,131,2012,7,23
6.0032,3,1,70,28.7,69,2012,7,0
8.9981,3,1,74,28.7,15,2012,7,1
8.9981,3,1,74,28.7,16,2012,7,2
8.9981,3,1,79,27.88,3,2012,7,3
8.9981,3,1,79,27.88,4,2012,7,4
8.9981,3,1,83,27.06,42,2012,7,5
7.0015,3,2,79,27.88,187,2012,7,6
7.0015,3,2,74,28.7,520,2012,7,7
8.9981,3,1,74,29.52,649,2012,7,8
8.9981,3,1,66,30.34,331,2012,7,9
12.998,3,1,62,31.16,190,2012,7,10
12.998,3,1,46,32.8,249,2012,7,11
8.9981,3,1,41,32.8,272,2012,7,12
12.998,3,1,38,33.62,280,2012,7,13
11.0014,3,1,38,33.62,242,2012,7,14
15.0013,3,1,41,32.8,265,2012,7,15
15.0013,3,1,43,32.8,435,2012,7,16
12.998,3,1,49,31.98,872,2012,7,17
15.0013,3,3,74,28.7,819,2012,7,18
15.0013,3,3,74,28.7,414,2012,7,19
15.0013,3,3,83,26.24,84,2012,7,20
7.0015,3,3,89,26.24,90,2012,7,21
8.9981,3,2,83,26.24,139,2012,7,22
7.0015,3,2,89,26.24,103,2012,7,23
8.9981,3,2,83,27.06,44,2012,7,0
8.9981,3,1,89,26.24,14,2012,7,1
8.9981,3,1,89,26.24,5,2012,7,2
8.9981,3,1,89,26.24,5,2012,7,3
8.9981,3,1,89,26.24,7,2012,7,4
8.9981,3,1,89,26.24,41,2012,7,5
8.9981,3,1,89,26.24,185,2012,7,6
7.0015,3,2,83,27.06,497,2012,7,7
11.0014,3,2,79,27.88,674,2012,7,8
8.9981,3,2,74,28.7,328,2012,7,9
8.9981,3,2,62,29.52,195,2012,7,10
8.9981,3,2,58,31.16,229,2012,7,11
8.9981,3,2,43,31.98,292,2012,7,12
11.0014,3,2,42,32.8,273,2012,7,13
15.0013,3,1,41,32.8,241,2012,7,14
16.9979,3,1,41,32.8,276,2012,7,15
12.998,3,1,38,32.8,411,2012,7,16
15.0013,3,1,31,32.8,830,2012,7,17
16.9979,3,1,38,31.98,814,2012,7,18
15.0013,3,1,48,30.34,633,2012,7,19
11.0014,3,1,51,30.34,483,2012,7,20
15.0013,3,1,58,29.52,391,2012,7,21
16.9979,3,1,58,29.52,244,2012,7,22
16.9979,3,2,58,28.7,152,2012,7,23
8.9981,3,2,61,27.88,56,2012,7,0
8.9981,3,2,61,27.06,21,2012,7,1
6.0032,3,2,65,27.06,9,2012,7,2
7.0015,3,1,69,26.24,10,2012,7,3
7.0015,3,1,73,26.24,5,2012,7,4
7.0015,3,1,73,25.42,44,2012,7,5
6.0032,3,1,73,26.24,178,2012,7,6
8.9981,3,1,73,26.24,512,2012,7,7
8.9981,3,1,65,27.88,702,2012,7,8
7.0015,3,1,58,29.52,327,2012,7,9
11.0014,3,1,48,30.34,214,2012,7,10
7.0015,3,1,45,31.16,215,2012,7,11
8.9981,3,1,35,31.98,292,2012,7,12
15.0013,3,1,33,32.8,277,2012,7,13
15.0013,3,1,33,31.98,209,2012,7,14
12.998,3,1,36,32.8,271,2012,7,15
12.998,3,1,36,32.8,439,2012,7,16
15.0013,3,1,43,31.16,795,2012,7,17
8.9981,3,1,45,31.16,825,2012,7,18
15.0013,3,1,48,30.34,629,2012,7,19
15.0013,3,1,48,30.34,514,2012,7,20
15.0013,3,1,48,29.52,373,2012,7,21
11.0014,3,1,51,29.52,318,2012,7,22
15.0013,3,2,51,28.7,211,2012,7,23
11.0014,3,2,54,28.7,95,2012,7,0
7.0015,3,2,54,27.88,59,2012,7,1
6.0032,3,2,61,27.06,17,2012,7,2
8.9981,3,2,61,27.88,9,2012,7,3
8.9981,3,2,61,27.06,11,2012,7,4
6.0032,3,2,56,27.06,34,2012,7,5
8.9981,3,2,54,28.7,127,2012,7,6
8.9981,3,2,54,28.7,380,2012,7,7
8.9981,3,2,54,28.7,713,2012,7,8
8.9981,3,2,51,29.52,414,2012,7,9
8.9981,3,2,48,30.34,268,2012,7,10
8.9981,3,2,45,31.16,288,2012,7,11
7.0015,3,2,40,31.16,379,2012,7,12
8.9981,3,2,38,32.8,374,2012,7,13
8.9981,3,2,38,32.8,369,2012,7,14
7.0015,3,2,36,32.8,353,2012,7,15
15.0013,3,2,36,32.8,492,2012,7,16
11.0014,3,2,36,32.8,835,2012,7,17
12.998,3,1,46,31.98,631,2012,7,18
11.0014,3,1,51,30.34,488,2012,7,19
8.9981,3,1,48,30.34,389,2012,7,20
8.9981,3,1,54,29.52,299,2012,7,21
8.9981,3,1,45,30.34,263,2012,7,22
8.9981,3,2,45,29.52,212,2012,7,23
6.0032,3,2,48,29.52,191,2012,7,0
7.0015,3,2,51,28.7,118,2012,7,1
7.0015,3,2,54,28.7,101,2012,7,2
7.0015,3,2,54,28.7,40,2012,7,3
7.0015,3,3,61,27.06,9,2012,7,4
7.0015,3,2,73,26.24,5,2012,7,5
6.0032,3,2,78,26.24,35,2012,7,6
19.0012,3,1,78,26.24,48,2012,7,7
19.0012,3,1,78,25.42,151,2012,7,8
12.998,3,1,74,27.06,282,2012,7,9
6.0032,3,2,70,29.52,401,2012,7,10
7.0015,3,2,70,29.52,439,2012,7,11
6.0032,3,2,66,30.34,499,2012,7,12
6.0032,3,2,62,31.16,591,2012,7,13
7.0015,3,1,55,32.8,632,2012,7,14
11.0014,3,1,55,32.8,560,2012,7,15
23.9994,3,2,79,29.52,566,2012,7,16
11.0014,3,3,79,28.7,458,2012,7,17
8.9981,3,1,79,29.52,351,2012,7,18
6.0032,3,1,84,29.52,431,2012,7,19
6.0032,3,1,84,29.52,356,2012,7,20
15.0013,3,1,84,28.7,269,2012,7,21
12.998,3,1,79,28.7,225,2012,7,22
6.0032,3,2,83,27.88,211,2012,7,23
11.0014,3,1,89,27.88,187,2012,7,0
8.9981,3,2,89,27.88,168,2012,7,1
11.0014,3,2,89,27.88,115,2012,7,2
11.0014,3,2,89,27.88,57,2012,7,3
7.0015,3,2,89,27.88,19,2012,7,4
8.9981,3,1,89,27.88,9,2012,7,5
8.9981,3,1,83,27.88,15,2012,7,6
6.0032,3,1,79,28.7,47,2012,7,7
8.9981,3,2,84,28.7,133,2012,7,8
8.9981,3,2,79,29.52,221,2012,7,9
8.9981,3,1,66,31.16,382,2012,7,10
11.0014,3,1,52,33.62,451,2012,7,11
7.0015,3,1,47,34.44,489,2012,7,12
7.0015,3,1,41,35.26,480,2012,7,13
16.9979,3,1,37,36.9,476,2012,7,14
8.9981,3,1,47,35.26,489,2012,7,15
15.0013,3,1,41,35.26,495,2012,7,16
32.9975,3,1,59,32.8,436,2012,7,17
23.9994,3,3,79,29.52,312,2012,7,18
15.0013,3,1,84,29.52,312,2012,7,19
16.9979,3,1,79,29.52,294,2012,7,20
6.0032,3,1,79,29.52,223,2012,7,21
7.0015,3,1,74,29.52,130,2012,7,22
8.9981,3,1,79,29.52,91,2012,7,23
7.0015,3,3,79,29.52,43,2012,7,0
12.998,3,2,74,28.7,11,2012,7,1
7.0015,3,1,74,28.7,15,2012,7,2
6.0032,3,1,79,27.88,6,2012,7,3
7.0015,3,1,79,27.88,12,2012,7,4
7.0015,3,1,78,27.06,50,2012,7,5
8.9981,3,1,79,27.88,140,2012,7,6
6.0032,3,1,70,29.52,483,2012,7,7
7.0015,3,1,66,30.34,667,2012,7,8
11.0014,3,1,62,31.16,348,2012,7,9
8.9981,3,1,59,32.8,186,2012,7,10
15.0013,3,1,53,34.44,182,2012,7,11
8.9981,3,1,49,34.44,237,2012,7,12
19.0012,3,1,49,34.44,239,2012,7,13
7.0015,3,1,42,36.08,212,2012,7,14
16.9979,3,1,47,35.26,237,2012,7,15
39.0007,3,3,66,31.16,386,2012,7,16
39.0007,3,3,66,31.16,755,2012,7,17
8.9981,3,1,53,34.44,794,2012,7,18
8.9981,3,1,63,32.8,595,2012,7,19
8.9981,3,1,59,32.8,454,2012,7,20
8.9981,3,1,66,31.16,328,2012,7,21
6.0032,3,1,62,31.16,284,2012,7,22
6.0032,3,1,74,30.34,166,2012,7,23
7.0015,3,1,84,29.52,53,2012,7,0
8.9981,3,1,70,30.34,25,2012,7,1
6.0032,3,1,70,29.52,7,2012,7,2
8.9981,3,1,66,29.52,3,2012,7,3
8.9981,3,1,62,29.52,7,2012,7,4
6.0032,3,1,74,27.88,38,2012,7,5
7.0015,3,1,66,29.52,213,2012,7,6
8.9981,3,2,70,30.34,526,2012,7,7
8.9981,3,2,55,32.8,661,2012,7,8
15.0013,3,2,49,33.62,320,2012,7,9
12.998,3,2,49,34.44,159,2012,7,10
8.9981,3,2,47,35.26,206,2012,7,11
8.9981,3,2,35,36.9,254,2012,7,12
12.998,3,1,31,37.72,221,2012,7,13
16.9979,3,1,29,38.54,214,2012,7,14
11.0014,3,1,31,37.72,244,2012,7,15
11.0014,3,1,29,37.72,381,2012,7,16
8.9981,3,1,29,37.72,770,2012,7,17
12.998,3,1,33,36.9,772,2012,7,18
16.9979,3,1,35,36.08,547,2012,7,19
11.0014,3,1,34,35.26,427,2012,7,20
8.9981,3,1,52,33.62,333,2012,7,21
15.0013,3,1,55,32.8,244,2012,7,22
12.998,3,1,59,31.98,161,2012,7,23
11.0014,3,1,66,31.16,53,2012,7,0
7.0015,3,1,66,31.16,16,2012,7,1
8.9981,3,1,66,30.34,8,2012,7,2
8.9981,3,1,66,30.34,4,2012,7,3
8.9981,3,1,70,29.52,6,2012,7,4
11.0014,3,1,70,29.52,46,2012,7,5
11.0014,3,1,70,29.52,162,2012,7,6
11.0014,3,1,66,30.34,495,2012,7,7
7.0015,3,1,62,31.98,679,2012,7,8
8.9981,3,1,56,33.62,297,2012,7,9
12.998,3,1,42,36.9,138,2012,7,10
8.9981,3,1,42,36.9,183,2012,7,11
8.9981,3,1,37,37.72,202,2012,7,12
8.9981,3,1,33,38.54,203,2012,7,13
22.0028,3,1,38,38.54,170,2012,7,14
23.9994,3,3,35,37.72,194,2012,7,15
16.9979,3,1,66,30.34,224,2012,7,16
16.9979,3,1,70,30.34,370,2012,7,17
8.9981,3,2,62,31.16,643,2012,7,18
7.0015,3,2,62,31.16,516,2012,7,19
6.0032,3,1,62,30.34,366,2012,7,20
8.9981,3,1,62,31.16,319,2012,7,21
6.0032,3,1,58,31.16,288,2012,7,22
6.0032,3,1,58,31.16,131,2012,7,23
6.0032,3,1,66,30.34,66,2012,7,0
6.0032,3,1,66,30.34,25,2012,7,1
12.998,3,1,70,29.52,7,2012,7,2
7.0015,3,1,70,29.52,5,2012,7,3
7.0015,3,1,70,29.52,8,2012,7,4
7.0015,3,2,70,29.52,40,2012,7,5
8.9981,3,1,66,29.52,152,2012,7,6
19.0012,3,1,58,30.34,473,2012,7,7
16.9979,3,1,58,31.16,657,2012,7,8
19.0012,3,2,58,31.16,318,2012,7,9
12.998,3,1,58,31.16,198,2012,7,10
7.0015,3,1,55,32.8,216,2012,7,11
19.0012,3,1,49,34.44,274,2012,7,12
8.9981,3,1,47,34.44,254,2012,7,13
6.0032,3,1,44,35.26,197,2012,7,14
6.0032,3,1,47,34.44,292,2012,7,15
6.0032,3,1,47,34.44,358,2012,7,16
8.9981,3,1,41,35.26,771,2012,7,17
12.998,3,1,41,35.26,777,2012,7,18
16.9979,3,1,44,34.44,533,2012,7,19
11.0014,3,1,49,33.62,505,2012,7,20
16.9979,3,3,89,27.06,332,2012,7,21
16.9979,3,3,89,27.06,68,2012,7,22
15.0013,3,3,89,27.06,65,2012,7,23
11.0014,3,1,79,27.88,47,2012,8,0
6.0032,3,1,83,27.06,33,2012,8,1
7.0015,3,1,83,26.24,13,2012,8,2
7.0015,3,1,83,26.24,7,2012,8,3
8.9981,3,2,78,26.24,4,2012,8,4
8.9981,3,2,78,26.24,49,2012,8,5
8.9981,3,1,78,26.24,185,2012,8,6
8.9981,3,2,83,26.24,487,2012,8,7
12.998,3,2,78,27.06,681,2012,8,8
6.0032,3,2,74,27.88,350,2012,8,9
6.0032,3,1,66,29.52,236,2012,8,10
6.0032,3,1,58,31.16,234,2012,8,11
7.0015,3,1,49,32.8,284,2012,8,12
11.0014,3,1,52,32.8,280,2012,8,13
11.0014,3,1,46,33.62,263,2012,8,14
11.0014,3,1,46,33.62,295,2012,8,15
19.0012,3,1,55,32.8,479,2012,8,16
11.0014,3,1,49,32.8,837,2012,8,17
15.0013,3,3,62,31.16,891,2012,8,18
16.9979,3,1,66,30.34,652,2012,8,19
11.0014,3,1,66,30.34,513,2012,8,20
8.9981,3,1,70,29.52,320,2012,8,21
7.0015,3,1,70,29.52,288,2012,8,22
8.9981,3,1,74,28.7,152,2012,8,23
8.9981,3,1,74,28.7,63,2012,8,0
7.0015,3,1,79,27.88,42,2012,8,1
6.0032,3,1,83,27.06,11,2012,8,2
8.9981,3,1,83,27.06,6,2012,8,3
8.9981,3,1,83,27.06,9,2012,8,4
8.9981,3,1,89,27.06,41,2012,8,5
8.9981,3,1,83,27.06,183,2012,8,6
8.9981,3,1,79,28.7,473,2012,8,7
7.0015,3,1,74,29.52,739,2012,8,8
7.0015,3,1,66,31.16,343,2012,8,9
8.9981,3,1,55,32.8,181,2012,8,10
7.0015,3,1,52,33.62,226,2012,8,11
8.9981,3,1,44,34.44,286,2012,8,12
15.0013,3,1,44,35.26,310,2012,8,13
8.9981,3,1,41,35.26,225,2012,8,14
31.0009,3,1,62,31.98,270,2012,8,15
12.998,3,1,46,33.62,406,2012,8,16
16.9979,3,1,52,33.62,865,2012,8,17
15.0013,3,1,59,32.8,767,2012,8,18
11.0014,3,1,63,32.8,607,2012,8,19
8.9981,3,1,66,31.98,427,2012,8,20
15.0013,3,1,66,31.16,342,2012,8,21
12.998,3,1,70,30.34,262,2012,8,22
16.9979,3,1,70,29.52,177,2012,8,23
12.998,3,1,70,29.52,71,2012,8,0
12.998,3,1,74,28.7,43,2012,8,1
15.0013,3,1,79,27.88,14,2012,8,2
15.0013,3,1,79,27.88,6,2012,8,3
16.9979,3,1,83,27.06,12,2012,8,4
11.0014,3,1,83,27.06,37,2012,8,5
15.0013,3,1,83,27.06,163,2012,8,6
7.0015,3,1,74,28.7,421,2012,8,7
8.9981,3,1,70,29.52,668,2012,8,8
7.0015,3,2,66,30.34,396,2012,8,9
12.998,3,2,52,32.8,249,2012,8,10
19.0012,3,2,49,34.44,263,2012,8,11
19.9995,3,2,50,35.26,338,2012,8,12
19.0012,3,2,47,35.26,345,2012,8,13
16.9979,3,2,44,35.26,331,2012,8,14
16.9979,3,1,42,36.08,380,2012,8,15
15.0013,3,2,41,35.26,492,2012,8,16
19.0012,3,2,53,34.44,741,2012,8,17
16.9979,3,2,59,33.62,671,2012,8,18
15.0013,3,2,63,32.8,469,2012,8,19
15.0013,3,2,66,31.98,389,2012,8,20
12.998,3,2,66,31.16,278,2012,8,21
16.9979,3,1,70,31.16,202,2012,8,22
8.9981,3,1,79,30.34,196,2012,8,23
11.0014,3,1,79,30.34,161,2012,8,0
12.998,3,1,84,29.52,122,2012,8,1
8.9981,3,1,84,29.52,84,2012,8,2
8.9981,3,1,84,29.52,30,2012,8,3
12.998,3,1,79,29.52,13,2012,8,4
15.0013,3,1,84,28.7,17,2012,8,5
15.0013,3,1,84,28.7,49,2012,8,6
11.0014,3,1,77,29.52,67,2012,8,7
12.998,3,1,72,30.34,181,2012,8,8
15.0013,3,1,65,31.98,278,2012,8,9
12.998,3,1,57,33.62,396,2012,8,10
16.9979,3,1,47,35.26,470,2012,8,11
23.9994,3,1,40,35.26,547,2012,8,12
19.9995,3,1,42,36.08,527,2012,8,13
26.0027,3,1,40,36.08,472,2012,8,14
27.9993,3,1,42,36.08,489,2012,8,15
19.9995,3,1,39,36.9,450,2012,8,16
19.9995,3,1,37,36.08,492,2012,8,17
22.0028,3,1,41,35.26,490,2012,8,18
23.9994,3,1,52,33.62,397,2012,8,19
19.9995,3,1,52,33.62,312,2012,8,20
16.9979,3,1,59,32.8,289,2012,8,21
19.0012,3,1,66,31.16,269,2012,8,22
19.9995,3,1,66,31.16,222,2012,8,23
19.0012,3,1,70,30.34,153,2012,8,0
16.9979,3,1,70,30.34,87,2012,8,1
19.9995,3,1,70,30.34,73,2012,8,2
16.9979,3,1,74,29.52,41,2012,8,3
16.9979,3,1,74,29.52,14,2012,8,4
16.9979,3,1,74,29.52,19,2012,8,5
16.9979,3,1,79,29.52,19,2012,8,6
19.9995,3,1,74,30.34,68,2012,8,7
22.0028,3,1,66,31.16,108,2012,8,8
23.9994,3,1,59,32.8,229,2012,8,9
27.9993,3,1,59,32.8,364,2012,8,10
27.9993,3,1,56,33.62,437,2012,8,11
35.0008,3,1,47,35.26,491,2012,8,12
31.0009,3,1,44,36.08,523,2012,8,13
31.0009,3,1,42,36.9,526,2012,8,14
35.0008,3,1,37,36.9,450,2012,8,15
16.9979,3,1,46,33.62,421,2012,8,16
16.9979,3,1,46,33.62,382,2012,8,17
8.9981,3,3,74,28.7,229,2012,8,18
15.0013,3,1,84,28.7,185,2012,8,19
7.0015,3,1,84,28.7,193,2012,8,20
7.0015,3,1,79,29.52,208,2012,8,21
6.0032,3,1,79,29.52,157,2012,8,22
11.0014,3,2,79,29.52,87,2012,8,23
8.9981,3,2,79,29.52,33,2012,8,0
6.0032,3,1,79,29.52,11,2012,8,1
8.9981,3,2,79,29.52,5,2012,8,2
6.0032,3,3,79,29.52,5,2012,8,3
8.9981,3,2,74,29.52,11,2012,8,4
12.998,3,1,79,28.7,25,2012,8,5
15.0013,3,2,79,28.7,141,2012,8,6
12.998,3,3,70,29.52,407,2012,8,7
8.9981,3,2,79,28.7,605,2012,8,8
11.0014,3,3,79,28.7,276,2012,8,9
15.0013,3,1,70,30.34,213,2012,8,10
8.9981,3,1,66,31.16,260,2012,8,11
6.0032,3,2,55,31.98,285,2012,8,12
15.0013,3,1,49,32.8,289,2012,8,13
8.9981,3,1,46,33.62,287,2012,8,14
8.9981,3,1,46,33.62,274,2012,8,15
7.0015,3,1,41,34.44,451,2012,8,16
8.9981,3,1,41,33.62,858,2012,8,17
8.9981,3,1,41,33.62,843,2012,8,18
12.998,3,1,59,31.98,640,2012,8,19
11.0014,3,1,66,31.16,457,2012,8,20
12.998,3,1,70,30.34,317,2012,8,21
6.0032,3,1,70,30.34,207,2012,8,22
12.998,3,1,74,29.52,113,2012,8,23
12.998,3,1,84,28.7,47,2012,8,0
8.9981,3,1,84,28.7,18,2012,8,1
8.9981,3,1,84,28.7,13,2012,8,2
8.9981,3,1,84,28.7,6,2012,8,3
8.9981,3,1,83,27.88,9,2012,8,4
7.0015,3,1,79,28.7,36,2012,8,5
12.998,3,2,79,28.7,179,2012,8,6
8.9981,3,2,74,28.7,502,2012,8,7
11.0014,3,2,70,28.7,705,2012,8,8
8.9981,3,2,74,28.7,327,2012,8,9
8.9981,3,2,70,30.34,250,2012,8,10
6.0032,3,2,66,31.16,214,2012,8,11
8.9981,3,2,55,32.8,283,2012,8,12
12.998,3,2,52,32.8,253,2012,8,13
8.9981,3,2,46,33.62,261,2012,8,14
8.9981,3,1,52,32.8,306,2012,8,15
19.0012,3,3,66,31.16,445,2012,8,16
8.9981,3,2,62,31.98,868,2012,8,17
11.0014,3,2,62,31.16,814,2012,8,18
7.0015,3,2,66,31.16,610,2012,8,19
8.9981,3,2,70,30.34,448,2012,8,20
8.9981,3,2,74,29.52,317,2012,8,21
7.0015,3,1,74,29.52,224,2012,8,22
8.9981,3,1,79,29.52,138,2012,8,23
8.9981,3,1,84,28.7,58,2012,8,0
8.9981,3,1,79,29.52,23,2012,8,1
8.9981,3,1,84,28.7,6,2012,8,2
8.9981,3,1,84,28.7,7,2012,8,3
8.9981,3,1,84,28.7,7,2012,8,4
11.0014,3,2,89,27.88,43,2012,8,5
11.0014,3,2,84,28.7,173,2012,8,6
11.0014,3,2,84,28.7,482,2012,8,7
6.0032,3,2,72,30.34,737,2012,8,8
8.9981,3,2,66,31.16,341,2012,8,9
8.9981,3,2,52,32.8,214,2012,8,10
8.9981,3,2,52,32.8,239,2012,8,11
8.9981,3,2,52,32.8,280,2012,8,12
8.9981,3,2,52,32.8,313,2012,8,13
16.9979,3,2,52,32.8,236,2012,8,14
12.998,3,2,44,34.44,278,2012,8,15
19.0012,3,2,49,32.8,441,2012,8,16
19.0012,3,2,55,32.8,858,2012,8,17
11.0014,3,2,55,31.98,862,2012,8,18
15.0013,3,1,66,31.16,686,2012,8,19
12.998,3,1,66,30.34,500,2012,8,20
7.0015,3,1,66,30.34,381,2012,8,21
7.0015,3,1,74,29.52,233,2012,8,22
8.9981,3,1,70,29.52,136,2012,8,23
12.998,3,1,74,29.52,67,2012,8,0
8.9981,3,1,79,28.7,28,2012,8,1
6.0032,3,1,84,28.7,14,2012,8,2
6.0032,3,1,83,27.88,6,2012,8,3
8.9981,3,2,89,27.88,10,2012,8,4
8.9981,3,2,94,27.06,41,2012,8,5
11.0014,3,1,83,27.06,167,2012,8,6
11.0014,3,2,84,28.7,475,2012,8,7
7.0015,3,1,74,29.52,698,2012,8,8
11.0014,3,1,66,31.16,353,2012,8,9
15.0013,3,1,55,32.8,205,2012,8,10
8.9981,3,1,44,34.44,260,2012,8,11
7.0015,3,1,44,34.44,277,2012,8,12
7.0015,3,1,41,35.26,281,2012,8,13
15.0013,3,1,32,36.08,247,2012,8,14
15.0013,3,1,32,36.08,267,2012,8,15
16.9979,3,1,39,35.26,417,2012,8,16
16.9979,3,1,36,35.26,810,2012,8,17
16.9979,3,2,46,33.62,811,2012,8,18
12.998,3,1,55,32.8,623,2012,8,19
19.0012,3,1,54,28.7,478,2012,8,20
11.0014,3,2,58,28.7,336,2012,8,21
15.0013,3,2,69,27.06,259,2012,8,22
8.9981,3,1,74,27.06,156,2012,8,23
6.0032,3,1,65,28.7,85,2012,8,0
7.0015,3,1,65,28.7,41,2012,8,1
11.0014,3,1,74,28.7,20,2012,8,2
12.998,3,2,79,29.52,9,2012,8,3
19.0012,3,3,84,28.7,7,2012,8,4
19.0012,3,3,84,28.7,33,2012,8,5
19.9995,3,3,89,26.24,44,2012,8,6
7.0015,3,3,89,26.24,133,2012,8,7
11.0014,3,3,91,25.42,119,2012,8,8
8.9981,3,2,89,26.24,220,2012,8,9
7.0015,3,1,89,27.06,193,2012,8,10
8.9981,3,3,79,27.88,251,2012,8,11
23.9994,3,2,66,30.34,315,2012,8,12
23.9994,3,2,58,31.16,290,2012,8,13
23.9994,3,1,58,31.16,307,2012,8,14
30.0026,3,1,52,32.8,324,2012,8,15
19.9995,3,1,55,31.98,467,2012,8,16
19.0012,3,1,52,32.8,730,2012,8,17
19.9995,3,1,62,31.16,640,2012,8,18
19.0012,3,1,62,31.16,492,2012,8,19
19.9995,3,1,66,30.34,370,2012,8,20
16.9979,3,1,66,30.34,286,2012,8,21
19.0012,3,1,74,29.52,218,2012,8,22
19.0012,3,1,70,29.52,192,2012,8,23
19.0012,3,1,70,28.7,180,2012,8,0
15.0013,3,1,74,27.06,116,2012,8,1
12.998,3,3,78,26.24,85,2012,8,2
11.0014,3,3,83,25.42,21,2012,8,3
7.0015,3,1,83,25.42,10,2012,8,4
7.0015,3,1,88,25.42,11,2012,8,5
7.0015,3,2,88,25.42,23,2012,8,6
6.0032,3,1,83,26.24,62,2012,8,7
7.0015,3,1,83,27.06,162,2012,8,8
12.998,3,1,79,27.88,271,2012,8,9
6.0032,3,1,62,29.52,407,2012,8,10
11.0014,3,1,66,30.34,499,2012,8,11
15.0013,3,1,58,31.16,546,2012,8,12
23.9994,3,1,49,32.8,569,2012,8,13
19.9995,3,1,49,32.8,538,2012,8,14
19.0012,3,1,46,32.8,562,2012,8,15
19.9995,3,1,46,32.8,531,2012,8,16
23.9994,3,3,66,30.34,512,2012,8,17
19.9995,3,2,74,28.7,300,2012,8,18
7.0015,3,2,89,27.06,275,2012,8,19
27.9993,3,3,89,27.06,160,2012,8,20
11.0014,3,2,89,27.06,128,2012,8,21
11.0014,3,2,89,27.06,168,2012,8,22
11.0014,3,3,78,27.06,163,2012,8,23
8.9981,3,2,73,26.24,120,2012,8,0
8.9981,3,1,78,25.42,113,2012,8,1
8.9981,3,1,69,26.24,86,2012,8,2
6.0032,3,1,73,25.42,48,2012,8,3
6.0032,3,1,69,26.24,10,2012,8,4
12.998,3,1,61,26.24,10,2012,8,5
11.0014,3,1,65,26.24,16,2012,8,6
8.9981,3,1,65,26.24,39,2012,8,7
15.0013,3,1,54,27.06,119,2012,8,8
15.0013,3,1,48,28.7,217,2012,8,9
11.0014,3,1,51,28.7,328,2012,8,10
11.0014,3,1,42,30.34,449,2012,8,11
12.998,3,1,42,30.34,505,2012,8,12
8.9981,3,1,40,31.98,543,2012,8,13
12.998,3,1,40,31.16,579,2012,8,14
8.9981,3,1,40,31.16,577,2012,8,15
7.0015,3,1,40,31.16,513,2012,8,16
8.9981,3,1,33,32.8,505,2012,8,17
7.0015,3,1,35,31.98,491,2012,8,18
8.9981,3,1,40,30.34,465,2012,8,19
8.9981,3,1,45,29.52,300,2012,8,20
6.0032,3,1,51,29.52,220,2012,8,21
8.9981,3,1,58,28.7,181,2012,8,22
8.9981,3,1,61,27.88,110,2012,8,23
7.0015,3,1,65,27.06,47,2012,8,0
6.0032,3,1,65,27.06,14,2012,8,1
7.0015,3,1,69,26.24,9,2012,8,2
8.9981,3,1,69,26.24,6,2012,8,3
7.0015,3,1,69,26.24,11,2012,8,4
7.0015,3,1,69,26.24,36,2012,8,5
6.0032,3,1,73,25.42,159,2012,8,6
8.9981,3,1,65,27.06,436,2012,8,7
6.0032,3,2,51,29.52,673,2012,8,8
8.9981,3,2,45,30.34,305,2012,8,9
8.9981,3,2,40,31.16,199,2012,8,10
6.0032,3,1,40,31.16,245,2012,8,11
12.998,3,1,40,31.98,276,2012,8,12
11.0014,3,1,40,31.98,254,2012,8,13
7.0015,3,1,33,32.8,248,2012,8,14
15.0013,3,1,34,33.62,274,2012,8,15
6.0032,3,1,36,32.8,464,2012,8,16
11.0014,3,1,36,32.8,818,2012,8,17
19.0012,3,1,52,31.16,812,2012,8,18
11.0014,3,1,58,30.34,555,2012,8,19
15.0013,3,1,62,30.34,432,2012,8,20
12.998,3,1,66,29.52,290,2012,8,21
22.0028,3,1,62,29.52,192,2012,8,22
15.0013,3,1,70,28.7,128,2012,8,23
15.0013,3,1,74,28.7,60,2012,8,0
16.9979,3,1,79,27.88,27,2012,8,1
12.998,3,2,83,27.88,11,2012,8,2
12.998,3,2,83,27.88,3,2012,8,3
12.998,3,2,83,27.88,5,2012,8,4
12.998,3,2,89,27.88,36,2012,8,5
12.998,3,3,83,26.24,64,2012,8,6
6.0032,3,2,83,27.06,179,2012,8,7
6.0032,3,2,89,27.06,618,2012,8,8
8.9981,3,2,74,28.7,402,2012,8,9
7.0015,3,1,79,28.7,208,2012,8,10
8.9981,3,1,62,30.34,196,2012,8,11
8.9981,3,1,49,31.98,300,2012,8,12
6.0032,3,1,46,32.8,286,2012,8,13
15.0013,3,1,41,33.62,255,2012,8,14
15.0013,3,1,46,33.62,283,2012,8,15
15.0013,3,1,43,33.62,458,2012,8,16
