windspeed,season,workingday,holiday,atemp,weather,humidity,temp,year,month,day,hour,min,sec,log_count
11.0014,2,1,0,26.515,3,60,22.96,2012,6,4,1,0,0,2.6390573296152584
15.0013,2,1,0,26.515,1,60,22.96,2012,6,4,2,0,0,2.3978952727983707
11.0014,2,1,0,26.515,2,60,22.96,2012,6,4,3,0,0,1.6094379124341003
6.0032,2,1,0,25.76,1,64,22.14,2012,6,4,4,0,0,2.0794415416798357
0.0,2,1,0,25.0,1,68,21.32,2012,6,4,5,0,0,3.5553480614894135
0.0,2,1,0,25.0,1,68,21.32,2012,6,4,6,0,0,4.9344739331306915
15.0013,2,1,0,26.515,1,60,22.96,2012,6,4,7,0,0,6.248042874508429
15.0013,2,1,0,31.06,1,49,24.6,2012,6,4,8,0,0,6.499787040655854
19.0012,2,1,0,31.06,1,43,25.42,2012,6,4,9,0,0,5.641907070938114
31.0009,2,1,0,31.06,1,41,26.24,2012,6,4,10,0,0,5.231108616854587
32.9975,2,1,0,31.06,1,38,26.24,2012,6,4,11,0,0,5.476463551931511
30.0026,2,1,0,31.06,1,41,26.24,2012,6,4,12,0,0,5.641907070938114
23.9994,2,1,0,31.06,1,41,26.24,2012,6,4,13,0,0,5.6131281063880705
32.9975,2,1,0,31.06,1,41,25.42,2012,6,4,14,0,0,5.598421958998375
19.9995,2,1,0,31.06,1,39,27.06,2012,6,4,15,0,0,5.676753802268282
31.0009,2,1,0,31.06,1,39,27.06,2012,6,4,16,0,0,6.104793232414985
30.0026,2,1,0,31.06,1,38,26.24,2012,6,4,17,0,0,6.726233402358747
26.0027,2,1,0,31.06,1,38,26.24,2012,6,4,18,0,0,6.71174039505618
27.9993,2,1,0,31.06,1,38,25.42,2012,6,4,19,0,0,6.4692503167957724
23.9994,2,1,0,31.06,1,40,24.6,2012,6,4,20,0,0,6.133398042996649
16.9979,2,1,0,27.275,1,49,23.78,2012,6,4,21,0,0,5.579729825986222
19.0012,2,1,0,26.515,1,52,22.96,2012,6,4,22,0,0,5.123963979403259
19.9995,2,1,0,27.275,1,49,23.78,2012,6,4,23,0,0,4.454347296253507
27.9993,2,1,0,25.76,1,68,22.14,2012,6,5,0,0,0,3.5263605246161616
22.0028,2,1,0,25.0,2,77,21.32,2012,6,5,1,0,0,2.995732273553991
19.9995,2,1,0,25.0,3,72,21.32,2012,6,5,2,0,0,2.0794415416798357
12.998,2,1,0,24.24,3,82,20.5,2012,6,5,3,0,0,1.6094379124341003
12.998,2,1,0,24.24,3,82,20.5,2012,6,5,4,0,0,1.6094379124341003
11.0014,2,1,0,23.485,3,82,19.68,2012,6,5,5,0,0,3.58351893845611
16.9979,2,1,0,23.485,1,82,19.68,2012,6,5,6,0,0,5.214935757608986
19.9995,2,1,0,23.485,1,77,19.68,2012,6,5,7,0,0,6.343880434126331
15.0013,2,1,0,23.485,2,77,19.68,2012,6,5,8,0,0,6.565264970035361
16.9979,2,1,0,25.0,2,72,21.32,2012,6,5,9,0,0,5.814130531825066
19.9995,2,1,0,25.0,2,63,21.32,2012,6,5,10,0,0,5.170483995038151
12.998,2,1,0,26.515,2,56,22.96,2012,6,5,11,0,0,5.424950017481403
15.0013,2,1,0,25.76,2,56,22.14,2012,6,5,12,0,0,5.5093883366279774
11.0014,2,1,0,31.06,2,46,24.6,2012,6,5,13,0,0,5.58724865840025
11.0014,2,1,0,27.275,2,46,23.78,2012,6,5,14,0,0,5.62040086571715
8.9981,2,1,0,27.275,2,46,23.78,2012,6,5,15,0,0,5.605802066295998
12.998,2,1,0,31.06,1,43,24.6,2012,6,5,16,0,0,6.159095388491933
0.0,2,1,0,31.06,1,43,24.6,2012,6,5,17,0,0,6.745236349484363
12.998,2,1,0,31.06,1,43,24.6,2012,6,5,18,0,0,6.672032945461067
16.9979,2,1,0,27.275,1,46,23.78,2012,6,5,19,0,0,6.240275845170769
15.0013,2,1,0,26.515,1,49,22.96,2012,6,5,20,0,0,6.028278520230698
11.0014,2,1,0,25.76,1,56,22.14,2012,6,5,21,0,0,5.645446897643238
7.0015,2,1,0,26.515,1,52,22.96,2012,6,5,22,0,0,5.262690188904886
6.0032,2,1,0,25.76,1,56,22.14,2012,6,5,23,0,0,4.727387818712341
6.0032,2,1,0,25.0,1,59,21.32,2012,6,6,0,0,0,3.8918202981106265
0.0,2,1,0,25.0,1,68,21.32,2012,6,6,1,0,0,3.295836866004329
0.0,2,1,0,24.24,1,68,20.5,2012,6,6,2,0,0,2.3978952727983707
0.0,2,1,0,22.725,1,82,18.86,2012,6,6,3,0,0,2.0794415416798357
7.0015,2,1,0,22.725,1,82,18.86,2012,6,6,4,0,0,2.302585092994046
0.0,2,1,0,23.485,1,77,19.68,2012,6,6,5,0,0,3.6375861597263857
0.0,2,1,0,23.485,1,77,19.68,2012,6,6,6,0,0,5.147494476813453
0.0,2,1,0,24.24,1,72,20.5,2012,6,6,7,0,0,6.304448802421981
0.0,2,1,0,25.76,1,68,22.14,2012,6,6,8,0,0,6.504288173536645
6.0032,2,1,0,26.515,1,60,22.96,2012,6,6,9,0,0,5.713732805509369
6.0032,2,1,0,31.06,1,46,24.6,2012,6,6,10,0,0,5.313205979041787
6.0032,2,1,0,31.06,1,43,25.42,2012,6,6,11,0,0,5.420534999272286
0.0,2,1,0,31.06,1,38,25.42,2012,6,6,12,0,0,5.752572638825633
6.0032,2,1,0,31.06,1,41,25.42,2012,6,6,13,0,0,5.713732805509369
0.0,2,1,0,31.06,1,38,26.24,2012,6,6,14,0,0,5.71042701737487
0.0,2,1,0,31.06,1,38,26.24,2012,6,6,15,0,0,5.703782474656201
8.9981,2,1,0,31.06,1,41,26.24,2012,6,6,16,0,0,6.113682179832232
8.9981,2,1,0,31.06,1,43,25.42,2012,6,6,17,0,0,6.584791392385716
12.998,2,1,0,31.06,3,53,24.6,2012,6,6,18,0,0,6.661854740545311
19.9995,2,1,0,26.515,1,73,22.96,2012,6,6,19,0,0,6.2878585601617845
19.0012,2,1,0,25.76,1,73,22.14,2012,6,6,20,0,0,6.0112671744041615
11.0014,2,1,0,25.76,1,73,22.14,2012,6,6,21,0,0,5.697093486505405
6.0032,2,1,0,25.0,1,77,21.32,2012,6,6,22,0,0,5.5134287461649825
0.0,2,1,0,25.0,1,77,21.32,2012,6,6,23,0,0,4.812184355372417
8.9981,2,1,0,25.0,1,77,21.32,2012,6,7,0,0,0,4.07753744390572
11.0014,2,1,0,25.0,1,77,21.32,2012,6,7,1,0,0,3.091042453358316
6.0032,2,1,0,25.0,1,77,21.32,2012,6,7,2,0,0,2.4849066497880004
7.0015,2,1,0,24.24,1,77,20.5,2012,6,7,3,0,0,1.6094379124341003
7.0015,2,1,0,22.725,1,88,18.86,2012,6,7,4,0,0,1.791759469228055
6.0032,2,1,0,23.485,1,82,19.68,2012,6,7,5,0,0,3.5263605246161616
7.0015,2,1,0,22.725,1,88,18.86,2012,6,7,6,0,0,5.135798437050262
11.0014,2,1,0,24.24,1,82,20.5,2012,6,7,7,0,0,6.26530121273771
0.0,2,1,0,25.0,1,77,21.32,2012,6,7,8,0,0,6.523562306149512
0.0,2,1,0,27.275,1,68,23.78,2012,6,7,9,0,0,5.820082930352362
6.0032,2,1,0,30.305,1,64,24.6,2012,6,7,10,0,0,5.3471075307174685
15.0013,2,1,0,31.06,1,47,27.06,2012,6,7,11,0,0,5.4680601411351315
0.0,2,1,0,31.82,1,42,28.7,2012,6,7,12,0,0,5.817111159963204
19.0012,2,1,0,31.82,1,37,28.7,2012,6,7,13,0,0,5.752572638825633
16.9979,2,1,0,32.575,1,37,29.52,2012,6,7,14,0,0,5.579729825986222
0.0,2,1,0,32.575,1,30,30.34,2012,6,7,15,0,0,5.808142489980444
15.0013,2,1,0,32.575,1,34,29.52,2012,6,7,16,0,0,6.144185634125646
16.9979,2,1,0,32.575,1,34,29.52,2012,6,7,17,0,0,6.767343125265392
19.0012,2,1,0,31.82,1,34,28.7,2012,6,7,18,0,0,6.70073110954781
19.0012,2,1,0,31.82,1,34,28.7,2012,6,7,19,0,0,6.400257445308821
19.9995,2,1,0,31.06,1,36,27.06,2012,6,7,20,0,0,6.169610732491456
22.0028,2,1,0,31.06,1,41,25.42,2012,6,7,21,0,0,5.746203190540153
11.0014,2,1,0,31.06,1,46,24.6,2012,6,7,22,0,0,5.429345628954441
8.9981,2,1,0,26.515,1,52,22.96,2012,6,7,23,0,0,5.176149732573829
11.0014,2,1,0,26.515,1,56,22.96,2012,6,8,0,0,0,4.343805421853684
11.0014,2,1,0,26.515,1,56,22.96,2012,6,8,1,0,0,3.367295829986474
0.0,2,1,0,26.515,1,56,22.96,2012,6,8,2,0,0,2.9444389791664403
6.0032,2,1,0,25.76,1,60,22.14,2012,6,8,3,0,0,2.0794415416798357
0.0,2,1,0,25.0,1,63,21.32,2012,6,8,4,0,0,2.302585092994046
7.0015,2,1,0,24.24,1,72,20.5,2012,6,8,5,0,0,3.367295829986474
6.0032,2,1,0,25.0,1,68,21.32,2012,6,8,6,0,0,4.9344739331306915
7.0015,2,1,0,25.0,1,72,21.32,2012,6,8,7,0,0,6.059123195581797
6.0032,2,1,0,27.275,1,60,23.78,2012,6,8,8,0,0,6.551080335043404
11.0014,2,1,0,31.06,1,53,25.42,2012,6,8,9,0,0,5.945420608606575
16.9979,2,1,0,31.06,1,47,27.06,2012,6,8,10,0,0,5.517452896464707
16.9979,2,1,0,31.82,1,42,28.7,2012,6,8,11,0,0,5.575949103146316
22.0028,2,1,0,32.575,1,39,29.52,2012,6,8,12,0,0,5.910796644040527
16.9979,2,1,0,32.575,1,37,30.34,2012,6,8,13,0,0,6.030685260261263
26.0027,2,1,0,33.335,1,31,31.16,2012,6,8,14,0,0,5.921578419643816
19.0012,2,1,0,33.335,1,29,31.16,2012,6,8,15,0,0,5.983936280687191
19.9995,2,1,0,33.335,1,29,31.16,2012,6,8,16,0,0,6.259581464064923
12.998,2,1,0,33.335,1,29,31.16,2012,6,8,17,0,0,6.675823221634848
15.0013,2,1,0,33.335,1,27,31.16,2012,6,8,18,0,0,6.583409222158765
15.0013,2,1,0,32.575,1,30,30.34,2012,6,8,19,0,0,6.318968113746434
8.9981,2,1,0,32.575,1,32,29.52,2012,6,8,20,0,0,6.0112671744041615
8.9981,2,1,0,31.82,1,37,28.7,2012,6,8,21,0,0,5.82600010738045
7.0015,2,1,0,31.82,1,41,27.88,2012,6,8,22,0,0,5.673323267171493
11.0014,2,1,0,31.06,1,57,26.24,2012,6,8,23,0,0,5.3706380281276624
7.0015,2,0,0,31.06,1,53,26.24,2012,6,9,0,0,0,5.327876168789581
6.0032,2,0,0,31.06,1,53,26.24,2012,6,9,1,0,0,4.812184355372417
15.0013,2,0,0,31.06,1,50,26.24,2012,6,9,2,0,0,4.48863636973214
0.0,2,0,0,31.06,1,57,25.42,2012,6,9,3,0,0,3.6888794541139363
0.0,2,0,0,31.06,1,57,25.42,2012,6,9,4,0,0,2.0794415416798357
7.0015,2,0,0,31.06,1,56,24.6,2012,6,9,5,0,0,2.9444389791664403
7.0015,2,0,0,26.515,1,64,22.96,2012,6,9,6,0,0,4.382026634673881
7.0015,2,0,0,27.275,1,64,23.78,2012,6,9,7,0,0,4.465908118654584
7.0015,2,0,0,30.305,1,61,25.42,2012,6,9,8,0,0,5.497168225293202
11.0014,2,0,0,31.06,1,57,26.24,2012,6,9,9,0,0,5.8289456176102075
7.0015,2,0,0,32.575,1,51,28.7,2012,6,9,10,0,0,6.144185634125646
0.0,2,0,0,33.335,1,35,31.16,2012,6,9,11,0,0,6.343880434126331
16.9979,2,0,0,34.85,1,29,32.8,2012,6,9,12,0,0,6.274762021241939
19.0012,2,0,0,34.85,1,24,33.62,2012,6,9,13,0,0,6.371611847231857
12.998,2,0,0,34.85,1,23,33.62,2012,6,9,14,0,0,6.385194398997726
19.9995,2,0,0,35.605,1,20,34.44,2012,6,9,15,0,0,6.318968113746434
12.998,2,0,0,34.85,1,24,33.62,2012,6,9,16,0,0,6.280395838960195
0.0,2,0,0,35.605,1,24,34.44,2012,6,9,17,0,0,6.20455776256869
15.0013,2,0,0,34.85,1,24,33.62,2012,6,9,18,0,0,6.111467339502679
11.0014,2,0,0,34.85,1,29,32.8,2012,6,9,19,0,0,5.886104031450156
15.0013,2,0,0,33.335,1,35,31.16,2012,6,9,20,0,0,5.8944028342648505
12.998,2,0,0,32.575,1,40,30.34,2012,6,9,21,0,0,5.755742213586912
11.0014,2,0,0,32.575,1,58,28.7,2012,6,9,22,0,0,5.365976015021851
11.0014,2,0,0,31.82,1,61,27.88,2012,6,9,23,0,0,5.438079308923196
7.0015,2,0,0,31.06,1,69,27.06,2012,6,10,0,0,0,5.062595033026967
8.9981,2,0,0,30.305,1,73,26.24,2012,6,10,1,0,0,4.7535901911063645
8.9981,2,0,0,30.305,1,69,26.24,2012,6,10,2,0,0,4.290459441148391
7.0015,2,0,0,30.305,1,73,26.24,2012,6,10,3,0,0,3.367295829986474
6.0032,2,0,0,29.545,1,78,25.42,2012,6,10,4,0,0,2.302585092994046
6.0032,2,0,0,30.305,1,69,25.42,2012,6,10,5,0,0,2.5649493574615367
0.0,2,0,0,29.545,1,73,25.42,2012,6,10,6,0,0,3.4011973816621555
7.0015,2,0,0,28.79,1,78,24.6,2012,6,10,7,0,0,4.127134385045092
6.0032,2,0,0,30.305,1,73,26.24,2012,6,10,8,0,0,5.198497031265826
0.0,2,0,0,32.575,1,58,28.7,2012,6,10,9,0,0,5.583496308781699
7.0015,2,0,0,34.09,1,40,31.16,2012,6,10,10,0,0,6.023447592961033
6.0032,2,0,0,34.09,1,45,31.16,2012,6,10,11,0,0,6.212606095751519
0.0,2,0,0,35.605,1,30,33.62,2012,6,10,12,0,0,6.218600119691729
8.9981,2,0,0,36.365,1,28,34.44,2012,6,10,13,0,0,6.198478716492308
8.9981,2,0,0,36.365,1,30,34.44,2012,6,10,14,0,0,6.214608098422191
15.0013,2,0,0,36.365,1,30,34.44,2012,6,10,15,0,0,6.163314804034641
19.0012,2,0,0,37.12,1,36,34.44,2012,6,10,16,0,0,6.230481447578482
19.0012,2,0,0,37.12,1,41,33.62,2012,6,10,17,0,0,6.255750041753367
15.0013,2,0,0,36.365,1,38,33.62,2012,6,10,18,0,0,6.194405391104672
19.0012,2,0,0,35.605,1,28,33.62,2012,6,10,19,0,0,5.926926025970411
11.0014,2,0,0,34.09,1,48,31.16,2012,6,10,20,0,0,5.8944028342648505
11.0014,2,0,0,34.09,1,62,29.52,2012,6,10,21,0,0,5.53338948872752
11.0014,2,0,0,32.575,1,65,28.7,2012,6,10,22,0,0,5.0689042022202315
7.0015,2,0,0,33.335,1,58,29.52,2012,6,10,23,0,0,4.700480365792417
7.0015,2,1,0,32.575,1,65,28.7,2012,6,11,0,0,0,3.713572066704308
11.0014,2,1,0,31.06,1,74,27.06,2012,6,11,1,0,0,3.1780538303479458
7.0015,2,1,0,31.06,1,74,27.06,2012,6,11,2,0,0,2.833213344056216
7.0015,2,1,0,29.545,1,78,26.24,2012,6,11,3,0,0,1.791759469228055
8.9981,2,1,0,29.545,1,78,26.24,2012,6,11,4,0,0,1.9459101490553132
8.9981,2,1,0,29.545,1,78,26.24,2012,6,11,5,0,0,3.6109179126442243
7.0015,2,1,0,28.79,1,83,25.42,2012,6,11,6,0,0,4.969813299576001
7.0015,2,1,0,29.545,1,78,26.24,2012,6,11,7,0,0,6.220590170099739
8.9981,2,1,0,31.06,1,74,27.06,2012,6,11,8,0,0,6.478509642208569
8.9981,2,1,0,32.575,1,65,28.7,2012,6,11,9,0,0,5.755742213586912
11.0014,2,1,0,34.09,1,62,29.52,2012,6,11,10,0,0,4.990432586778736
15.0013,2,1,0,34.09,2,48,31.16,2012,6,11,11,0,0,5.308267697401205
12.998,2,1,0,36.365,2,43,32.8,2012,6,11,12,0,0,5.564520407322694
19.9995,2,1,0,35.605,2,41,32.8,2012,6,11,13,0,0,5.5134287461649825
19.0012,2,1,0,36.365,2,34,33.62,2012,6,11,14,0,0,5.556828061699537
23.9994,2,1,0,35.605,1,41,32.8,2012,6,11,15,0,0,5.556828061699537
27.9993,2,1,0,35.605,2,41,32.8,2012,6,11,16,0,0,6.056784013228625
23.9994,2,1,0,35.605,2,41,32.8,2012,6,11,17,0,0,6.684611727667927
19.9995,2,1,0,36.365,2,43,32.8,2012,6,11,18,0,0,6.7226297948554485
22.0028,2,1,0,34.09,2,48,31.16,2012,6,11,19,0,0,6.39024066706535
15.0013,2,1,0,33.335,2,48,30.34,2012,6,11,20,0,0,5.976350909297934
12.998,2,1,0,33.335,2,58,29.52,2012,6,11,21,0,0,5.521460917862246
12.998,2,1,0,33.335,2,58,29.52,2012,6,11,22,0,0,5.099866427824199
15.0013,2,1,0,32.575,2,58,28.7,2012,6,11,23,0,0,4.382026634673881
15.0013,2,1,0,32.575,2,58,28.7,2012,6,12,0,0,0,3.332204510175204
11.0014,2,1,0,31.82,2,65,27.88,2012,6,12,1,0,0,2.772588722239781
12.998,2,1,0,31.82,2,65,27.88,2012,6,12,2,0,0,1.791759469228055
16.9979,2,1,0,31.06,2,69,27.06,2012,6,12,3,0,0,2.4849066497880004
11.0014,2,1,0,27.275,3,88,24.6,2012,6,12,4,0,0,1.3862943611198906
8.9981,2,1,0,27.275,3,88,24.6,2012,6,12,5,0,0,3.367295829986474
8.9981,2,1,0,27.275,2,88,24.6,2012,6,12,6,0,0,4.912654885736052
16.9979,2,1,0,28.03,3,88,25.42,2012,6,12,7,0,0,5.713732805509369
15.0013,2,1,0,28.03,2,88,25.42,2012,6,12,8,0,0,6.418364935936212
19.0012,2,1,0,28.79,2,89,26.24,2012,6,12,9,0,0,5.652489180268651
19.0012,2,1,0,28.79,3,89,26.24,2012,6,12,10,0,0,4.8283137373023015
23.9994,2,1,0,30.305,3,83,27.06,2012,6,12,11,0,0,4.174387269895637
16.9979,2,1,0,30.305,3,83,27.06,2012,6,12,12,0,0,4.553876891600541
12.998,2,1,0,30.305,3,83,27.06,2012,6,12,13,0,0,4.07753744390572
16.9979,2,1,0,28.79,3,89,26.24,2012,6,12,14,0,0,4.0943445622221
12.998,2,1,0,29.545,3,89,27.06,2012,6,12,15,0,0,4.7535901911063645
19.0012,2,1,0,29.545,2,89,27.06,2012,6,12,16,0,0,5.476463551931511
19.0012,2,1,0,29.545,2,89,27.06,2012,6,12,17,0,0,6.523562306149512
12.998,2,1,0,31.82,1,83,27.88,2012,6,12,18,0,0,6.481577129276431
12.998,2,1,0,31.82,1,83,27.88,2012,6,12,19,0,0,6.19644412779452
12.998,2,1,0,31.82,1,83,27.88,2012,6,12,20,0,0,5.955837369464831
7.0015,2,1,0,31.82,1,83,27.88,2012,6,12,21,0,0,5.6131281063880705
7.0015,2,1,0,29.545,1,94,27.06,2012,6,12,22,0,0,5.332718793265369
15.0013,2,1,0,29.545,3,94,27.06,2012,6,12,23,0,0,4.48863636973214
12.998,2,1,0,29.545,2,94,27.06,2012,6,13,0,0,0,3.5263605246161616
0.0,2,1,0,29.545,1,78,26.24,2012,6,13,1,0,0,3.332204510175204
8.9981,2,1,0,28.79,1,83,25.42,2012,6,13,2,0,0,1.3862943611198906
12.998,2,1,0,28.79,1,83,25.42,2012,6,13,3,0,0,2.0794415416798357
8.9981,2,1,0,28.03,1,83,24.6,2012,6,13,4,0,0,2.302585092994046
12.998,2,1,0,28.03,1,83,24.6,2012,6,13,5,0,0,3.6888794541139363
15.0013,2,1,0,28.03,1,83,24.6,2012,6,13,6,0,0,5.267858159063328
19.9995,2,1,0,28.03,1,83,24.6,2012,6,13,7,0,0,6.22455842927536
35.0008,2,1,0,29.545,2,73,25.42,2012,6,13,8,0,0,6.569481420414296
39.0007,2,1,0,30.305,2,69,26.24,2012,6,13,9,0,0,5.863631175598097
27.9993,2,1,0,30.305,2,65,26.24,2012,6,13,10,0,0,5.288267030694535
30.0026,2,1,0,31.06,2,54,27.06,2012,6,13,11,0,0,5.5053315359323625
27.9993,2,1,0,31.82,2,44,27.88,2012,6,13,12,0,0,5.811140992976701
26.0027,2,1,0,31.82,2,45,28.7,2012,6,13,13,0,0,5.541263545158426
27.9993,2,1,0,32.575,2,37,29.52,2012,6,13,14,0,0,5.768320995793772
32.9975,2,1,0,32.575,1,32,29.52,2012,6,13,15,0,0,5.638354669333745
32.9975,2,1,0,32.575,1,30,29.52,2012,6,13,16,0,0,5.971261839790462
32.9975,2,1,0,32.575,1,32,29.52,2012,6,13,17,0,0,6.75343791859778
30.0026,2,1,0,32.575,1,32,29.52,2012,6,13,18,0,0,6.612041034833092
26.0027,2,1,0,31.82,1,34,28.7,2012,6,13,19,0,0,6.508769136971682
27.9993,2,1,0,31.82,1,36,27.88,2012,6,13,20,0,0,6.104793232414985
23.9994,2,1,0,31.06,1,44,26.24,2012,6,13,21,0,0,5.981414211254481
19.9995,2,1,0,31.06,1,50,25.42,2012,6,13,22,0,0,5.472270673671475
19.0012,2,1,0,31.06,1,50,25.42,2012,6,13,23,0,0,5.030437921392435
19.9995,2,1,0,31.06,1,53,24.6,2012,6,14,0,0,0,3.871201010907891
15.0013,2,1,0,31.06,1,56,24.6,2012,6,14,1,0,0,3.044522437723423
16.9979,2,1,0,31.06,2,53,25.42,2012,6,14,2,0,0,2.1972245773362196
19.0012,2,1,0,31.06,2,53,25.42,2012,6,14,3,0,0,1.6094379124341003
16.9979,2,1,0,31.06,2,56,24.6,2012,6,14,4,0,0,1.791759469228055
16.9979,2,1,0,31.06,2,56,24.6,2012,6,14,5,0,0,3.6888794541139363
19.0012,2,1,0,27.275,1,60,23.78,2012,6,14,6,0,0,5.198497031265826
19.0012,2,1,0,30.305,1,60,24.6,2012,6,14,7,0,0,6.226536669287466
22.0028,2,1,0,30.305,1,64,24.6,2012,6,14,8,0,0,6.577861357721047
15.0013,2,1,0,30.305,1,61,25.42,2012,6,14,9,0,0,5.877735781779639
27.9993,2,1,0,30.305,1,65,26.24,2012,6,14,10,0,0,5.187385805840755
16.9979,2,1,0,31.06,1,57,27.06,2012,6,14,11,0,0,5.429345628954441
15.0013,2,1,0,31.06,2,61,27.06,2012,6,14,12,0,0,5.579729825986222
11.0014,2,1,0,31.82,1,57,27.88,2012,6,14,13,0,0,5.648974238161206
19.0012,2,1,0,32.575,1,54,28.7,2012,6,14,14,0,0,5.697093486505405
19.9995,2,1,0,33.335,1,48,30.34,2012,6,14,15,0,0,5.780743515792329
19.0012,2,1,0,33.335,1,51,29.52,2012,6,14,16,0,0,6.082218910376446
15.0013,2,1,0,33.335,1,48,29.52,2012,6,14,17,0,0,6.7650389767805414
12.998,2,1,0,33.335,1,42,30.34,2012,6,14,18,0,0,6.71295620067707
16.9979,2,1,0,32.575,1,48,28.7,2012,6,14,19,0,0,6.361302477572996
16.9979,2,1,0,31.06,1,65,27.06,2012,6,14,20,0,0,6.075346031088684
11.0014,2,1,0,30.305,1,65,26.24,2012,6,14,21,0,0,5.820082930352362
15.0013,2,1,0,30.305,2,65,26.24,2012,6,14,22,0,0,5.488937726156687
11.0014,2,1,0,30.305,2,69,25.42,2012,6,14,23,0,0,5.147494476813453
11.0014,2,1,0,29.545,1,73,24.6,2012,6,15,0,0,0,4.543294782270004
12.998,2,1,0,27.275,1,78,23.78,2012,6,15,1,0,0,3.9318256327243257
7.0015,2,1,0,26.515,1,83,22.96,2012,6,15,2,0,0,2.70805020110221
11.0014,2,1,0,26.515,1,83,22.96,2012,6,15,3,0,0,1.6094379124341003
11.0014,2,1,0,26.515,1,83,22.96,2012,6,15,4,0,0,2.6390573296152584
7.0015,2,1,0,25.76,1,88,22.14,2012,6,15,5,0,0,3.4965075614664802
8.9981,2,1,0,25.76,1,83,22.14,2012,6,15,6,0,0,5.017279836814924
11.0014,2,1,0,26.515,1,83,22.96,2012,6,15,7,0,0,6.063785208687608
11.0014,2,1,0,29.545,1,69,24.6,2012,6,15,8,0,0,6.481577129276431
11.0014,2,1,0,30.305,1,65,25.42,2012,6,15,9,0,0,5.902633333401366
11.0014,2,1,0,31.06,1,57,26.24,2012,6,15,10,0,0,5.375278407684165
12.998,2,1,0,31.06,1,50,27.06,2012,6,15,11,0,0,5.655991810819852
11.0014,2,1,0,31.82,1,45,28.7,2012,6,15,12,0,0,5.998936561946683
16.9979,2,1,0,31.82,1,42,28.7,2012,6,15,13,0,0,5.973809611869261
12.998,2,1,0,32.575,1,39,29.52,2012,6,15,14,0,0,5.929589143389895
12.998,2,1,0,32.575,1,39,29.52,2012,6,15,15,0,0,5.932245187448011
12.998,2,1,0,32.575,1,37,29.52,2012,6,15,16,0,0,6.324358962381311
19.0012,2,1,0,32.575,1,37,30.34,2012,6,15,17,0,0,6.71295620067707
15.0013,2,1,0,32.575,1,39,29.52,2012,6,15,18,0,0,6.541029999189903
11.0014,2,1,0,31.82,1,42,28.7,2012,6,15,19,0,0,6.1463292576688975
12.998,2,1,0,31.82,1,44,27.88,2012,6,15,20,0,0,5.953243334287785
7.0015,2,1,0,31.06,1,50,27.06,2012,6,15,21,0,0,5.808142489980444
8.9981,2,1,0,31.06,1,53,26.24,2012,6,15,22,0,0,5.771441123130016
16.9979,2,1,0,31.06,1,53,25.42,2012,6,15,23,0,0,5.402677381872279
8.9981,2,0,0,27.275,1,56,23.78,2012,6,16,0,0,0,4.919980925828125
0.0,2,0,0,26.515,1,56,22.96,2012,6,16,1,0,0,4.553876891600541
0.0,2,0,0,27.275,1,53,23.78,2012,6,16,2,0,0,4.204692619390966
6.0032,2,0,0,26.515,1,60,22.96,2012,6,16,3,0,0,3.295836866004329
8.9981,2,0,0,25.76,1,68,22.14,2012,6,16,4,0,0,2.0794415416798357
7.0015,2,0,0,25.76,1,68,22.14,2012,6,16,5,0,0,3.1354942159291497
12.998,2,0,0,25.76,1,68,22.14,2012,6,16,6,0,0,3.8501476017100584
12.998,2,0,0,25.76,1,68,22.14,2012,6,16,7,0,0,4.356708826689592
11.0014,2,0,0,27.275,1,64,23.78,2012,6,16,8,0,0,5.318119993844216
6.0032,2,0,0,30.305,1,60,24.6,2012,6,16,9,0,0,5.905361848054571
12.998,2,0,0,31.06,1,47,26.24,2012,6,16,10,0,0,6.075346031088684
11.0014,2,0,0,31.06,1,39,27.06,2012,6,16,11,0,0,6.338594078203183
7.0015,2,0,0,31.82,1,41,27.88,2012,6,16,12,0,0,6.401917196727186
11.0014,2,0,0,32.575,1,34,29.52,2012,6,16,13,0,0,6.424869023905388
15.0013,2,0,0,32.575,1,37,29.52,2012,6,16,14,0,0,6.35088571671474
16.9979,2,0,0,32.575,1,35,30.34,2012,6,16,15,0,0,6.368187186350492
7.0015,2,0,0,32.575,2,37,29.52,2012,6,16,16,0,0,6.295266001439646
16.9979,2,0,0,32.575,2,37,29.52,2012,6,16,17,0,0,6.385194398997726
15.0013,2,0,0,32.575,2,37,29.52,2012,6,16,18,0,0,6.3473892096560105
12.998,2,0,0,31.82,2,42,28.7,2012,6,16,19,0,0,6.133398042996649
12.998,2,0,0,31.06,2,47,27.06,2012,6,16,20,0,0,5.863631175598097
15.0013,2,0,0,31.06,2,50,26.24,2012,6,16,21,0,0,5.66988092298052
19.9995,2,0,0,31.06,1,53,25.42,2012,6,16,22,0,0,5.634789603169249
19.9995,2,0,0,31.06,1,53,24.6,2012,6,16,23,0,0,5.209486152841421
8.9981,2,0,0,26.515,1,56,22.96,2012,6,17,0,0,0,4.997212273764115
11.0014,2,0,0,26.515,1,60,22.96,2012,6,17,1,0,0,4.477336814478207
6.0032,2,0,0,26.515,1,56,22.96,2012,6,17,2,0,0,4.30406509320417
7.0015,2,0,0,25.76,1,64,22.14,2012,6,17,3,0,0,3.332204510175204
6.0032,2,0,0,25.76,1,64,22.14,2012,6,17,4,0,0,2.8903717578961645
8.9981,2,0,0,25.76,1,68,22.14,2012,6,17,5,0,0,2.833213344056216
